Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160401;40.0;40.5;40.0;40.25;1354900
20160404;40.25;40.75;40.25;40.0;243500
20160405;40.0;41.0;40.5;40.25;6997600
20160406;40.5;41.0;40.75;40.5;210200
20160407;40.25;41.25;40.75;40.75;1020900
20160408;40.0;40.75;40.25;40.75;3379000
20160411;39.75;40.5;40.25;40.25;1096800
20160412;40.0;41.0;40.25;40.25;4467800
20160413;39.75;40.5;40.0;40.25;3013900
20160414;39.5;40.25;39.75;40.0;4299600
20160415;39.5;40.0;39.75;39.75;557100
20160418;38.5;39.75;38.75;39.75;556400
20160419;38.75;39.0;38.75;38.75;5945500
20160420;38.75;40.0;39.0;38.75;9953800
20160421;39.0;40.5;40.0;39.0;2891700
20160422;40.0;41.0;40.5;40.0;1242000
20160425;40.0;41.0;40.0;40.5;203100
20160426;40.0;40.25;40.0;40.0;2573100
20160427;39.5;40.5;40.0;40.0;70000
20160428;39.0;40.5;40.0;40.0;329900
20160429;40.0;40.25;40.0;40.0;518600
