Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;54.5;54.5;54.5;54.5;-
KUKZ;Kakuzi;79.5;80.0;79.5;79.0;7200
KAPC;Kapchorua Tea Kenya Plc;125.0;125.0;125.0;124.0;200
LIMT;Limuru Tea Plc;305.0;305.0;305.0;305.0;-
SASN;Sasini Tea and Coffee Ltd;12.15;12.3;12.15;12.2;111900
WTK;Williamson Tea Kenya Plc;200.0;200.0;200.0;200.0;2800
CGEN;Car and General (K) Ltd;65.0;65.0;65.0;65.0;7500
ABSA;ABSA Bank Kenya Plc;61.5;62.5;62.0;62.0;74900
COOP;Co-operative Bank of Kenya Ltd;20.0;20.25;20.0;20.0;561200
DTK;Diamond Trust Bank Kenya Ltd;145.0;146.0;145.0;145.0;13000
EQTY;Equity Group Holdings Ltd;28.5;28.75;28.5;28.5;272500
HFCK;HF Group Ltd;27.5;28.0;27.65;27.95;80200
KCB;KCB Group Plc;23.25;23.5;23.25;23.25;390900
NBK;National Bank of Kenya Ltd;44.75;45.75;45.0;45.0;64400
NCBA;NCBA Group Plc;50.0;50.5;50.0;50.0;21800
SBIC;Stanbic Holdings Plc;78.0;78.5;78.0;78.5;15100
SCBK;Standard Chartered Bank Kenya Ltd;265.0;270.0;267.25;270.25;6000
EVRD;Eveready East Africa Ltd;2.55;2.65;2.6;2.55;75900
XPRS;Express Ltd;7.7;7.75;7.7;7.7;2100
KQ;Kenya Airways Plc;40.0;40.5;40.0;40.25;800200
NMG;Nation Media Group Plc;171.0;172.0;171.0;172.0;9600
SMER;Sameer Africa Plc;6.55;6.65;6.55;6.55;6000
SGL;Standard Group Ltd;43.5;43.5;43.5;43.5;1500
TPSE;TPS Eastern Africa (Serena) Ltd;66.0;66.0;66.0;65.5;3400
UCHM;Uchumi Supermarket Ltd;14.5;14.5;14.5;14.5;-
SCAN;WPP ScanGroup Plc;61.0;61.5;61.0;61.0;11500
ARM;ARM Cement Ltd;182.0;182.0;182.0;182.0;700
BAMB;Bamburi Cement Ltd;197.0;197.0;197.0;197.0;-
CRWN;Crown Berger Ltd;32.0;32.0;32.0;32.0;-
CABL;East African Cables Ltd;19.5;20.0;19.75;19.8;107600
PORT;East African Portland Cement Ltd;100.0;100.0;100.0;109.0;900
KENO;KenolKobil Ltd;9.0;9.7;9.4;9.65;278100
KEGN;Kenya Electricity Generating Company Plc;16.0;16.75;16.45;16.7;150800
KPLC;Kenya Power and Lighting Ltd;21.75;22.25;21.75;22.25;467300
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;28.0;28.5;28.0;28.0;25100
JUB;Jubilee Holdings Ltd;190.0;190.0;190.0;191.0;200
KNRE;Kenya Re-Insurance Corporation Ltd;10.8;11.0;10.95;10.8;297600
SLAM;Sanlam Kenya Plc;80.0;80.0;80.0;82.0;200
CTUM;Centum Investment Company Ltd;22.75;23.25;22.95;22.9;191900
OCH;Olympia Capital Holdings Ltd;5.1;5.3;5.15;4.85;4300
BAT;BAT Kenya Plc;270.0;270.0;270.0;270.0;1100
BOC;BOC Kenya Plc;140.0;140.0;140.0;140.0;-
CARB;Carbacid Investments Plc;140.0;145.0;144.0;145.0;3100
EABL;East African Breweries Ltd;188.0;190.0;189.0;190.0;28000
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;7.55;8.0;7.75;7.75;1401900
UNGA;Unga Group Ltd;10.8;10.9;10.85;10.75;8400
SCOM;Safaricom Plc;4.3;4.4;4.3;4.35;9397700
^N20I;NSE 20-Share Index;4267.87;4267.87;4267.87;4284.9;-
^NASI;NSE All-Share Index;97.42;97.42;97.42;97.77;-
;;;;;;
