Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;50.0;50.0;50.0;50.0;-
KUKZ;Kakuzi;82.0;82.0;82.0;78.5;600
KAPC;Kapchorua Tea Kenya Plc;140.0;140.0;140.0;140.0;-
LIMT;Limuru Tea Plc;290.0;290.0;290.0;290.0;-
SASN;Sasini Tea and Coffee Ltd;13.9;14.5;14.15;13.9;49800
WTK;Williamson Tea Kenya Plc;199.0;199.0;199.0;181.0;100
CGEN;Car and General (K) Ltd;48.5;48.5;48.5;48.5;800
ABSA;ABSA Bank Kenya Plc;66.0;68.0;66.0;66.0;166700
COOP;Co-operative Bank of Kenya Ltd;14.9;15.2;14.95;14.9;2440100
DTK;Diamond Trust Bank Kenya Ltd;96.0;96.0;96.0;94.0;200
EQTY;Equity Group Holdings Ltd;23.75;24.0;23.75;23.75;2413800
HFCK;HF Group Ltd;23.5;25.0;23.9;23.3;82600
KCB;KCB Group Plc;18.55;19.5;19.0;18.8;4215000
NBK;National Bank of Kenya Ltd;38.75;39.5;39.0;38.5;99300
NCBA;NCBA Group Plc;38.0;40.5;39.65;40.05;33900
SBIC;Stanbic Holdings Plc;84.0;86.0;84.5;82.5;8000
SCBK;Standard Chartered Bank Kenya Ltd;253.0;257.0;254.0;251.25;6700
EVRD;Eveready East Africa Ltd;3.6;4.1;3.85;3.85;246000
XPRS;Express Ltd;9.5;9.55;9.5;9.55;3300
KQ;Kenya Airways Plc;46.0;50.0;46.75;45.75;114100
NMG;Nation Media Group Plc;142.0;145.0;142.0;143.0;8400
SMER;Sameer Africa Plc;8.65;8.85;8.65;8.7;102800
SGL;Standard Group Ltd;37.25;38.0;37.75;37.25;2100
TPSE;TPS Eastern Africa (Serena) Ltd;55.5;59.0;58.0;59.0;49100
UCHM;Uchumi Supermarket Ltd;14.5;14.5;14.5;14.5;-
SCAN;WPP ScanGroup Plc;36.0;37.0;36.25;36.25;15800
ARM;ARM Cement Ltd;150.0;160.0;155.0;151.0;76900
BAMB;Bamburi Cement Ltd;198.0;201.0;200.0;200.0;4500
CRWN;Crown Berger Ltd;34.0;36.5;35.75;34.0;17700
CABL;East African Cables Ltd;19.0;19.5;19.25;18.95;72800
PORT;East African Portland Cement Ltd;123.0;123.0;123.0;123.0;-
KENO;KenolKobil Ltd;10.05;10.4;10.1;10.15;1207400
KEGN;Kenya Electricity Generating Company Plc;17.3;17.95;17.45;17.25;263200
KPLC;Kenya Power and Lighting Ltd;195.0;200.0;196.0;192.0;20000
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;30.0;31.0;30.5;29.75;18300
JUB;Jubilee Holdings Ltd;169.0;175.0;174.0;166.0;57200
KNRE;Kenya Re-Insurance Corporation Ltd;11.6;12.85;12.4;12.05;388700
SLAM;Sanlam Kenya Plc;68.0;68.0;68.0;64.0;1000
CTUM;Centum Investment Company Ltd;20.75;22.5;22.1;20.85;400500
OCH;Olympia Capital Holdings Ltd;7.0;8.0;7.15;7.2;22400
BAT;BAT Kenya Plc;242.0;250.0;249.0;244.0;104600
BOC;BOC Kenya Plc;138.0;138.0;138.0;140.0;500
CARB;Carbacid Investments Plc;156.0;157.0;156.0;157.0;300
EABL;East African Breweries Ltd;180.0;185.0;182.0;181.0;94400
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;13.0;13.85;13.65;13.6;732200
UNGA;Unga Group Ltd;12.1;12.5;12.45;12.45;15500
SCOM;Safaricom Plc;5.8;5.95;5.85;5.8;9094300
^N20I;NSE 20-Share Index;4438.58;4438.58;4438.58;4398.32;-
^NASI;NSE All-Share Index;97.74;97.74;97.74;96.94;-
;;;;;;
