Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180502;4.55;4.8;4.65;4.75;74000
20180503;4.6;4.75;4.6;4.65;194800
20180504;4.7;4.9;4.75;4.6;205900
20180507;4.8;5.25;5.0;4.75;530100
20180508;5.1;5.4;5.2;5.0;99000
20180509;5.2;5.4;5.3;5.2;249300
20180510;5.1;5.3;5.15;5.3;357700
20180511;5.15;5.3;5.15;5.15;60500
20180514;5.15;5.2;5.15;5.15;122600
20180515;5.1;5.2;5.1;5.15;344800
20180516;5.1;5.2;5.1;5.1;533000
20180517;5.0;5.4;5.1;5.1;49000
20180518;4.9;5.25;4.95;5.1;12400
20180521;4.8;5.1;4.95;4.95;223100
20180522;4.8;4.9;4.8;4.95;160400
20180523;4.65;4.8;4.65;4.8;82900
20180524;4.6;4.9;4.65;4.65;101100
20180525;4.65;4.9;4.7;4.65;78900
20180528;4.6;4.9;4.7;4.7;107300
20180529;4.55;4.85;4.65;4.7;489300
20180530;4.5;4.7;4.55;4.65;176200
20180531;4.5;4.7;4.5;4.55;85500
