Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20091201;8.7;8.7;8.7;8.4;500
20091202;8.7;8.7;8.7;8.7;1700
20091203;8.5;8.95;8.7;8.7;5300
20091204;8.7;8.7;8.7;8.7;1300
20091207;8.7;8.7;8.7;8.7;500
20091208;8.6;9.0;8.65;8.7;3200
20091209;9.0;9.0;9.0;8.65;600
20091210;9.0;9.0;9.0;9.0;-
20091211;9.0;9.0;9.0;9.0;5100
20091214;9.0;9.45;9.3;9.0;400
20091215;9.5;9.8;9.75;9.3;7500
20091216;9.0;9.0;9.0;9.75;2200
20091217;9.0;9.0;9.0;9.0;-
20091218;9.0;9.5;9.0;9.0;29300
20091221;9.0;9.0;9.0;9.0;-
20091222;8.85;9.0;8.85;9.0;2400
20091223;8.85;8.85;8.85;8.85;-
20091224;9.0;9.0;9.0;8.85;1500
20091228;9.5;9.8;9.55;9.0;1000
20091229;9.0;9.0;9.0;9.55;300
20091230;9.0;9.8;9.45;9.0;19600
20091231;9.0;10.35;9.9;9.45;50000
