Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20091201;169.0;169.0;169.0;169.0;-
20091202;169.0;169.0;169.0;169.0;-
20091203;169.0;169.0;169.0;169.0;-
20091204;169.0;169.0;169.0;169.0;-
20091207;154.0;154.0;154.0;169.0;100
20091208;154.0;154.0;154.0;154.0;-
20091209;160.0;160.0;160.0;154.0;200
20091210;160.0;160.0;160.0;160.0;-
20091211;160.0;160.0;160.0;160.0;-
20091214;160.0;160.0;160.0;160.0;-
20091215;160.0;160.0;160.0;160.0;-
20091216;160.0;160.0;160.0;160.0;-
20091217;149.0;149.0;149.0;160.0;100
20091218;149.0;149.0;149.0;149.0;-
20091221;149.0;149.0;149.0;149.0;-
20091222;149.0;149.0;149.0;149.0;-
20091223;149.0;149.0;149.0;149.0;-
20091224;149.0;149.0;149.0;149.0;-
20091228;149.0;149.0;149.0;149.0;-
20091229;149.0;149.0;149.0;149.0;-
20091230;149.0;149.0;149.0;149.0;-
20091231;149.0;149.0;149.0;149.0;-
