Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20091201;31.5;33.0;32.25;32.75;508800
20091202;32.5;34.0;33.5;32.25;199500
20091203;34.0;34.5;34.0;33.5;27100
20091204;34.0;34.5;34.0;34.0;51000
20091207;34.0;34.5;34.25;34.0;86600
20091208;34.25;36.0;35.0;34.25;436000
20091209;35.0;36.0;35.5;35.0;255800
20091210;35.5;36.75;36.25;35.5;331400
20091211;36.0;36.75;36.25;36.25;309200
20091214;36.0;36.25;36.0;36.25;38700
20091215;35.5;36.25;36.0;36.0;164300
20091216;33.75;36.0;35.5;36.0;271600
20091217;34.0;36.5;35.0;35.5;17200
20091218;34.25;35.5;34.5;35.0;72600
20091221;34.5;35.0;34.5;34.5;51000
20091222;34.5;35.0;34.75;34.5;44900
20091223;34.5;35.0;34.5;34.75;101100
20091224;35.0;35.5;35.0;34.5;27100
20091228;35.25;35.5;35.25;35.0;118800
20091229;35.0;36.0;35.25;35.25;10500
20091230;35.5;36.0;35.5;35.25;26500
20091231;35.25;36.0;35.75;35.5;26600
