Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20201001;3.83;4.0;3.95;3.97;27100
20201002;3.95;4.0;3.99;3.95;129100
20201005;3.95;4.3;3.97;3.99;309300
20201006;3.9;4.0;3.92;3.97;228400
20201007;3.83;4.0;3.97;3.92;600
20201008;3.9;4.18;3.9;3.97;509100
20201009;3.9;4.0;4.0;3.9;13400
20201012;3.6;4.0;3.69;4.0;170600
20201013;3.62;4.0;3.68;3.69;9800
20201014;3.7;4.0;3.71;3.68;13400
20201015;3.8;4.0;3.91;3.71;3900
20201016;3.6;4.0;3.63;3.91;30500
20201019;3.8;3.99;3.86;3.63;2300
20201021;3.95;3.99;3.98;3.86;15300
20201022;3.98;3.98;3.98;3.98;-
20201023;3.9;3.98;3.96;3.98;9000
20201026;3.94;3.98;3.95;3.96;17600
20201027;3.6;3.95;3.7;3.95;14200
20201028;3.7;3.9;3.88;3.7;11400
20201029;3.7;3.98;3.91;3.88;15700
20201030;3.7;3.9;3.73;3.91;22200
