"20130711,21.0,22.5,21.75,58500"
"20130712,21.0,22.5,21.75,18300"
"20130715,21.25,22.5,21.25,17400"
"20130716,21.0,21.75,21.25,8400"
"20130717,21.75,23.0,22.0,28300"
"20130718,21.75,22.5,22.0,27200"
"20130719,22.0,23.0,22.5,14700"
"20130722,21.5,22.5,22.0,19100"
"20130723,21.5,22.75,22.25,17100"
"20130724,22.0,22.25,22.0,5000"
"20130725,22.0,22.75,22.0,89700"
"20130726,22.0,22.5,22.0,57100"
"20130729,22.0,22.5,22.0,34500"
"20130730,22.0,22.0,22.0,21700"
"20130731,22.0,22.75,22.25,41400"
"20130801,21.5,22.0,21.75,4000"
"20130802,21.75,22.0,21.75,21400"
"20130805,21.5,22.0,21.5,19900"
"20130806,21.5,22.0,21.75,7600"
"20130807,22.0,22.25,22.0,42900"
"20130808,21.0,21.75,21.25,58900"
"20130809,21.0,21.75,21.25,58900"
"20130812,21.25,23.25,22.25,27700"
"20130813,21.0,22.0,21.5,12100"
"20130814,21.0,22.0,21.25,12900"
"20130815,21.0,22.0,21.5,108600"
"20130816,21.0,22.25,21.25,41900"
"20130819,21.75,22.25,21.75,13000"
"20130820,21.75,22.0,21.75,32200"
"20130821,21.0,21.75,21.5,7700"
"20130822,21.5,22.0,21.75,35100"
"20130823,22.0,22.75,22.0,11000"
"20130826,21.5,22.25,21.5,83200"
"20130827,21.5,21.5,21.5,3000"
"20130828,21.0,22.0,21.25,23200"
"20130829,21.0,21.5,21.0,2000"
"20130830,19.0,21.0,20.5,7300"
"20130902,20.0,21.75,21.25,3700"
"20130903,21.5,22.0,21.75,92000"
"20130904,20.25,21.5,21.0,11700"
"20130905,20.25,21.25,20.25,14100"
"20130906,20.25,21.75,21.5,26300"
"20130909,20.5,21.5,20.75,469500"
"20130910,20.75,21.75,20.75,12500"
"20130911,20.75,21.25,20.75,40300"
"20130912,20.25,21.0,20.5,29800"
"20130913,20.25,21.0,20.25,18900"
"20130916,20.25,21.5,20.5,6200"
"20130917,20.0,21.0,20.5,1100"
"20130918,21.0,21.5,21.25,9900"
"20130919,21.0,21.5,21.0,47800"
"20130920,21.0,21.5,21.25,4400"
"20130923,21.0,21.5,21.0,4600"
"20130924,20.75,21.0,20.75,9200"
"20130925,20.5,21.0,20.5,66700"
"20130926,20.0,21.0,20.0,12900"
"20130927,20.0,21.0,20.25,16300"
"20130930,20.0,21.0,20.75,63700"
"20131001,20.0,21.0,20.75,63700"
"20131002,18.6,20.75,19.7,56300"
"20131003,19.4,20.0,19.95,39700"
"20131004,19.8,20.5,20.0,50100"
"20131007,19.8,20.5,20.0,13800"
"20131008,20.0,21.0,20.5,15200"
"20131009,20.5,20.75,20.5,215200"
"20131010,20.5,21.25,21.0,75100"
"20131011,20.75,21.0,20.75,49000"
