Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150901;34.5;34.5;34.5;38.0;100
20150902;37.5;37.5;37.5;34.5;300
20150903;37.5;37.5;37.5;37.5;500
20150904;37.5;37.5;37.5;37.5;-
20150907;37.5;37.5;37.5;37.5;400
20150908;37.5;37.5;37.5;37.5;700
20150909;37.5;37.5;37.5;37.5;-
20150910;37.5;37.5;37.5;37.5;-
20150911;34.0;35.0;34.5;37.5;800
20150914;34.0;35.0;34.5;34.5;800
20150915;34.0;34.0;34.0;34.5;400
20150916;34.0;34.0;34.0;34.0;200
20150917;34.0;34.0;34.0;34.0;-
20150918;34.0;37.0;34.0;34.0;1600
20150921;34.0;34.0;34.0;34.0;400
20150922;34.0;34.0;34.0;34.0;-
20150923;34.0;34.0;34.0;34.0;400
20150924;31.0;35.0;31.25;34.0;12000
20150925;34.0;34.0;34.0;31.25;1300
20150928;34.0;34.0;34.0;34.0;-
20150929;34.0;34.0;34.0;34.0;-
20150930;34.0;34.0;34.0;34.0;1500
