Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200302;17.0;17.0;17.0;17.0;200
20200303;17.0;17.0;17.0;17.0;-
20200304;17.0;17.0;17.0;17.0;-
20200305;15.5;15.5;15.5;17.0;3100
20200306;15.5;15.5;15.5;15.5;-
20200309;14.05;14.05;14.05;15.5;3100
20200310;12.7;14.0;13.5;14.05;55900
20200311;13.55;14.0;13.6;13.5;10100
20200312;13.5;13.65;13.6;13.6;214600
20200313;13.5;14.95;13.5;13.6;10100
20200316;13.4;13.4;13.4;13.5;800
20200317;13.4;13.4;13.4;13.4;-
20200318;13.4;13.4;13.4;13.4;400
20200319;14.0;14.0;14.0;13.4;10100
20200320;14.0;14.7;14.1;14.0;1200
20200323;12.75;14.0;12.85;14.1;36700
20200324;12.85;12.85;12.85;12.85;-
20200325;12.5;13.75;13.1;12.85;1500
20200326;12.0;12.0;12.0;13.1;17600
20200327;12.0;12.0;12.0;12.0;-
20200330;11.5;11.5;11.5;12.0;5200
20200331;11.5;11.5;11.5;11.5;-
