Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200302;205.0;215.0;213.25;200.5;10400
20200303;195.0;210.0;205.25;213.25;80100
20200304;201.0;203.0;202.25;205.25;2600
20200305;200.0;205.0;202.0;202.25;53100
20200306;200.0;202.0;200.25;202.0;700
20200309;200.25;202.0;200.75;200.25;900
20200310;200.0;200.0;200.0;200.75;400
20200311;196.0;200.0;197.5;200.0;2000
20200312;192.0;196.0;195.0;197.5;5800
20200313;185.0;198.0;190.0;195.0;10400
20200316;180.0;190.0;184.25;190.0;16500
20200317;189.0;189.0;189.0;184.25;100
20200318;185.0;192.0;187.0;189.0;1800
20200319;189.0;194.75;193.5;187.0;16500
20200320;190.0;195.0;193.25;193.5;28300
20200323;185.0;195.0;188.0;193.25;13600
20200324;175.0;185.0;179.25;188.0;3900
20200325;175.0;179.25;175.5;179.25;13300
20200326;175.0;179.5;175.0;175.5;36700
20200327;175.0;180.0;178.25;175.0;20700
20200330;177.0;180.0;178.75;178.25;16000
20200331;178.0;180.0;178.0;178.75;12000
