20060911;112.0;120.0;116.0;-;101500
20060912;112.0;120.0;118.0;116.0;790700
20060913;117.0;124.0;119.0;118.0;445300
20060914;119.0;127.0;123.0;119.0;120200
20060915;120.0;127.0;124.0;123.0;448700
20060918;120.0;130.0;128.0;124.0;494600
20060919;130.0;138.0;132.0;128.0;704900
20060920;138.0;147.0;144.0;132.0;1169200
20060921;132.0;150.0;139.0;144.0;884600
20060922;126.0;133.0;129.0;139.0;523000
20060925;120.0;130.0;126.0;129.0;163900
20060926;122.0;129.0;124.0;126.0;593100
20060927;123.0;134.0;131.0;124.0;224700
20060928;125.0;136.0;130.0;131.0;302800
20060929;125.0;135.0;131.0;130.0;159900
