20060911;99.0;110.0;101.0;-;471600
20060912;101.0;111.0;104.0;101.0;345100
20060913;94.5;94.5;94.5;104.0;355100
20060914;85.5;85.5;85.5;94.5;152500
20060915;77.0;77.0;77.0;85.5;194100
20060918;69.5;69.5;69.5;77.0;936400
20060919;63.0;63.0;63.0;69.5;876900
20060920;57.0;63.5;60.0;63.0;1874400
20060921;57.0;67.5;64.0;60.0;1430000
20060922;61.5;68.0;67.5;64.0;526900
20060925;65.0;74.0;70.5;67.5;1167700
20060926;70.0;79.0;76.0;70.5;605700
20060927;75.0;84.0;79.0;76.0;675200
20060928;74.0;81.0;78.5;79.0;908000
20060929;71.0;78.0;76.5;78.5;512400
