20060911;178.0;181.0;179.0;-;176900
20060912;172.0;185.0;180.0;179.0;271900
20060913;180.0;190.0;181.0;180.0;133900
20060914;177.0;190.0;184.0;181.0;141900
20060915;181.0;193.0;185.0;184.0;89700
20060918;194.0;200.0;197.0;185.0;111600
20060919;196.0;220.0;205.0;197.0;419400
20060920;198.0;220.0;208.0;205.0;208500
20060921;190.0;207.0;194.0;208.0;261700
20060922;175.0;210.0;193.0;194.0;188900
20060925;190.0;200.0;193.0;193.0;64700
20060926;190.0;210.0;195.0;193.0;179600
20060927;175.0;195.0;193.0;195.0;161600
20060928;182.0;196.0;192.0;193.0;91700
20060929;186.0;196.0;193.0;192.0;384100
