20060911;113.0;123.0;120.0;-;151400
20060912;122.0;134.0;131.0;120.0;11300
20060913;130.0;144.0;140.0;131.0;339400
20060914;129.0;152.0;139.0;140.0;99800
20060915;128.0;142.0;131.0;139.0;133800
20060918;128.0;133.0;129.0;131.0;62000
20060919;125.0;135.0;129.0;129.0;51200
20060920;119.0;130.0;128.0;129.0;92500
20060921;118.0;130.0;127.0;128.0;173100
20060922;118.0;130.0;123.0;127.0;260200
20060925;113.0;129.0;124.0;123.0;42300
20060926;125.0;134.0;129.0;124.0;96800
20060927;128.0;143.0;129.0;129.0;75100
20060928;126.0;135.0;129.0;129.0;141600
20060929;124.0;131.0;126.0;129.0;396500
