20060911;129.0;139.0;138.0;-;3600
20060912;130.0;143.0;137.0;138.0;2300
20060913;125.0;140.0;131.0;137.0;21000
20060914;138.0;138.0;138.0;131.0;500
20060915;141.0;141.0;141.0;138.0;3400
20060918;145.0;145.0;145.0;141.0;1800
20060919;145.0;145.0;145.0;145.0;1200
20060920;141.0;148.0;143.0;145.0;3600
20060921;130.0;141.0;137.0;143.0;9300
20060922;130.0;130.0;130.0;137.0;3600
20060925;130.0;130.0;130.0;130.0;1000
20060926;130.0;130.0;130.0;130.0;700
20060927;130.0;130.0;130.0;130.0;6000
20060928;130.0;130.0;130.0;130.0;3000
20060929;130.0;130.0;130.0;130.0;9100
