20060911;38.0;43.0;41.35;-;154300
20060912;40.0;43.0;41.3;41.35;241200
20060913;39.0;46.0;42.8;41.3;205300
20060914;40.0;47.5;44.6;42.8;88200
20060915;48.0;52.0;50.5;44.6;170200
20060918;52.0;56.5;54.75;50.5;441300
20060919;57.0;61.5;60.0;54.75;353100
20060920;57.0;67.0;63.25;60.0;287500
20060921;58.5;70.0;61.25;63.25;287100
20060922;55.0;58.0;56.75;61.25;231700
20060925;50.0;53.5;51.25;56.75;157000
20060926;47.0;55.0;49.0;51.25;227300
20060927;50.5;55.5;53.0;49.0;322200
20060928;50.0;59.5;58.0;53.0;341900
20060929;55.0;63.5;59.0;58.0;317900
