20060911;14.7;15.5;15.45;-;3100
20060912;14.0;15.0;14.6;15.45;2900
20060913;14.0;15.0;14.05;14.6;1600
20060914;13.8;13.8;13.8;14.05;400
20060915;14.5;14.5;14.5;13.8;700
20060918;15.0;15.0;15.0;14.5;7700
20060920;15.0;15.0;15.0;15.0;700
20060921;14.0;14.0;14.0;15.0;100
20060922;14.0;15.0;14.8;14.0;5100
20060925;15.0;16.0;15.8;14.8;7400
20060926;15.0;15.0;15.0;15.8;2000
20060927;14.0;16.0;15.0;15.0;22400
20060928;15.0;16.0;15.1;15.0;2300
20060929;14.0;15.5;14.65;15.1;24800
20060911;14.7;15.5;15.45;-;3100
20060912;14.0;15.0;14.6;15.45;2900
20060913;14.0;15.0;14.05;14.6;1600
20060914;13.8;13.8;13.8;14.05;400
20060915;14.5;14.5;14.5;13.8;700
20060918;15.0;15.0;15.0;14.5;7700
20060920;15.0;15.0;15.0;15.0;700
20060921;14.0;14.0;14.0;15.0;100
20060922;14.0;15.0;14.8;14.0;5100
20060925;15.0;16.0;15.8;14.8;7400
20060926;15.0;15.0;15.0;15.8;2000
20060927;14.0;16.0;15.0;15.0;22400
20060928;15.0;16.0;15.1;15.0;2300
20060929;14.0;15.5;14.65;15.1;24800
