20060911;36.0;38.0;37.25;-;26000
20060912;36.0;38.0;37.25;37.25;34500
20060913;36.0;37.5;36.5;37.25;35100
20060914;36.5;38.0;37.0;36.5;29500
20060915;36.0;37.0;36.75;37.0;75100
20060918;36.0;37.0;36.75;36.75;55400
20060919;36.0;37.0;36.5;36.75;33000
20060920;34.25;37.0;35.5;36.5;136200
20060921;35.0;37.0;36.0;35.5;199800
20060922;35.0;37.0;35.75;36.0;82800
20060925;35.0;37.0;36.0;35.75;23400
20060926;35.0;37.5;36.25;36.0;100900
20060927;36.0;37.0;36.5;36.25;18900
20060928;36.0;37.25;36.75;36.5;76900
20060929;36.0;38.75;37.25;36.75;121500
