20060911;85.0;88.0;86.5;-;1000
20060912;85.0;86.0;85.5;86.5;4500
20060913;87.0;87.5;87.0;85.5;4500
20060914;82.0;90.0;88.0;87.0;167000
20060915;86.0;90.0;87.5;88.0;42600
20060918;85.0;90.0;87.5;87.5;30700
20060919;88.0;90.0;89.0;87.5;8400
20060920;87.0;92.0;89.5;89.0;29900
20060921;88.0;91.0;89.5;89.5;33100
20060922;82.0;85.0;84.5;89.5;11500
20060925;89.0;90.0;89.5;84.5;153900
20060926;88.0;90.0;89.0;89.5;10600
20060927;86.0;94.0;88.5;89.0;7100
20060928;83.0;89.0;86.5;88.5;12200
20060929;85.0;91.0;88.5;86.5;16800
20060911;85.0;88.0;86.5;-;1000
20060912;85.0;86.0;85.5;86.5;4500
20060913;87.0;87.5;87.0;85.5;4500
20060914;82.0;90.0;88.0;87.0;167000
20060915;86.0;90.0;87.5;88.0;42600
20060918;85.0;90.0;87.5;87.5;30700
20060919;88.0;90.0;89.0;87.5;8400
20060920;87.0;92.0;89.5;89.0;29900
20060921;88.0;91.0;89.5;89.5;33100
20060922;82.0;85.0;84.5;89.5;11500
20060925;89.0;90.0;89.5;84.5;153900
20060926;88.0;90.0;89.0;89.5;10600
20060927;86.0;94.0;88.5;89.0;7100
20060928;83.0;89.0;86.5;88.5;12200
20060929;85.0;91.0;88.5;86.5;16800
