20060911;204.0;210.0;205.0;-;5900
20060912;207.0;208.0;207.0;205.0;4400
20060913;207.0;212.0;208.0;207.0;2400
20060914;208.0;210.0;208.0;208.0;3400
20060915;210.0;210.0;210.0;208.0;3000
20060918;201.0;208.0;201.0;210.0;120300
20060919;208.0;220.0;211.0;201.0;14500
20060920;216.0;220.0;219.0;211.0;52700
20060921;205.0;220.0;211.0;219.0;2300
20060922;205.0;220.0;218.0;211.0;50300
20060925;216.0;225.0;220.0;218.0;38600
20060926;220.0;230.0;223.0;220.0;47500
20060927;230.0;231.0;230.0;223.0;24700
20060928;230.0;240.0;234.0;230.0;13400
20060929;233.0;236.0;235.0;234.0;7000
