20060911;31.0;35.0;34.25;-;1159000
20060912;31.0;35.0;33.75;34.25;1087100
20060913;32.0;34.0;33.5;33.75;970100
20060914;30.0;34.25;33.0;33.5;1465200
20060915;30.5;33.0;31.5;33.0;1960600
20060918;31.0;33.0;31.75;31.5;1642500
20060919;31.0;32.5;31.75;31.75;1751500
20060920;31.0;33.0;32.0;31.75;1174700
20060921;31.25;33.5;32.5;32.0;1579500
20060922;32.0;35.0;32.75;32.5;1340400
20060925;31.25;33.5;32.25;32.75;2050200
20060926;31.25;33.0;32.0;32.25;1370800
20060927;32.0;35.0;33.75;32.0;2505000
20060928;32.0;37.75;36.0;33.75;3993400
20060929;34.0;40.25;36.0;36.0;2135600
