20060911;200.0;210.0;204.0;-;88400
20060912;200.0;211.0;207.0;204.0;369600
20060913;207.0;231.0;212.0;207.0;548600
20060914;210.0;236.0;216.0;212.0;268200
20060915;237.0;259.0;256.0;216.0;495200
20060918;272.0;284.0;283.0;256.0;784800
20060919;259.0;310.0;285.0;283.0;724500
20060920;256.0;300.0;276.0;285.0;375500
20060921;245.0;271.0;250.0;276.0;684000
20060922;225.0;250.0;249.0;250.0;87400
20060925;240.0;250.0;247.0;249.0;165200
20060926;235.0;272.0;262.0;247.0;132500
20060927;270.0;288.0;280.0;262.0;757200
20060928;270.0;278.0;276.0;280.0;163500
20060929;215.0;270.0;254.0;276.0;134000
20060911;200.0;210.0;204.0;-;88400
20060912;200.0;211.0;207.0;204.0;369600
20060913;207.0;231.0;212.0;207.0;548600
20060914;210.0;236.0;216.0;212.0;268200
20060915;237.0;259.0;256.0;216.0;495200
20060918;272.0;284.0;283.0;256.0;784800
20060919;259.0;310.0;285.0;283.0;724500
20060920;256.0;300.0;276.0;285.0;375500
20060921;245.0;271.0;250.0;276.0;684000
20060922;225.0;250.0;249.0;250.0;87400
20060925;240.0;250.0;247.0;249.0;165200
20060926;235.0;272.0;262.0;247.0;132500
20060927;270.0;288.0;280.0;262.0;757200
20060928;270.0;278.0;276.0;280.0;163500
20060929;215.0;270.0;254.0;276.0;134000
