Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090803;7.65;7.65;7.65;7.65;-
20090804;7.65;7.65;7.65;7.65;-
20090805;7.65;7.65;7.65;7.65;-
20090806;7.65;7.65;7.65;7.65;-
20090807;7.65;7.65;7.65;7.65;-
20090810;7.65;7.65;7.65;7.65;-
20090811;7.65;7.65;7.65;7.65;-
20090812;7.65;7.65;7.65;7.65;-
20090813;7.65;7.65;7.65;7.65;-
20090814;7.65;7.65;7.65;7.65;-
20090817;7.65;7.65;7.65;7.65;-
20090818;7.65;7.65;7.65;7.65;-
20090819;7.65;7.65;7.65;7.65;-
20090820;7.65;7.65;7.65;7.65;-
20090821;7.65;7.65;7.65;7.65;-
20090824;7.65;7.65;7.65;7.65;-
20090825;7.65;7.65;7.65;7.65;-
20090826;7.65;7.65;7.65;7.65;-
20090827;7.65;7.65;7.65;7.65;-
20090828;7.65;7.65;7.65;7.65;-
20090831;7.65;7.65;7.65;7.65;-
