Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090803;21.25;22.0;21.5;21.75;350200
20090804;21.0;23.0;21.25;21.5;956800
20090805;21.0;21.5;21.0;21.25;2994900
20090806;21.0;21.75;21.0;21.0;1412000
20090807;21.25;22.25;21.75;21.0;478500
20090810;21.75;23.0;22.5;21.75;1562900
20090811;22.0;23.0;22.5;22.5;1165200
20090812;21.75;22.75;22.0;22.5;670600
20090813;22.0;22.5;22.0;22.0;412700
20090814;22.0;22.5;22.0;22.0;345100
20090817;21.75;22.25;21.75;22.0;330000
20090818;21.5;22.25;21.75;21.75;712700
20090819;21.25;22.0;21.5;21.75;514400
20090820;21.0;22.0;21.5;21.5;444800
20090821;21.0;21.75;21.25;21.5;498200
20090824;20.75;21.5;21.0;21.25;1170400
20090825;20.75;21.5;21.0;21.25;1170400
20090826;20.75;21.0;20.75;21.0;271500
20090827;20.0;21.0;20.25;20.75;654200
20090828;19.5;20.5;19.8;20.25;107100
20090831;19.8;21.0;20.5;19.8;513500
