Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090803;35.0;35.0;35.0;35.0;-
20090804;35.0;35.0;35.0;35.0;3000
20090805;35.0;35.0;35.0;35.0;-
20090806;35.0;35.0;35.0;35.0;-
20090807;33.0;34.0;33.0;35.0;30500
20090810;33.0;33.0;33.0;33.0;-
20090811;32.0;32.0;32.0;33.0;200
20090812;32.0;32.0;32.0;32.0;300
20090813;32.0;32.0;32.0;32.0;300
20090814;32.0;32.0;32.0;32.0;7900
20090817;32.0;32.0;32.0;32.0;100
20090818;32.0;32.0;32.0;32.0;500
20090819;32.0;32.0;32.0;32.0;800
20090820;32.0;32.0;32.0;32.0;-
20090821;32.0;32.0;32.0;32.0;2000
20090824;31.0;32.0;31.0;32.0;2400
20090825;31.0;32.0;31.0;32.0;2400
20090826;31.0;32.0;31.5;31.0;500
20090827;31.5;31.5;31.5;31.5;-
20090828;31.5;31.5;31.5;31.5;-
20090831;31.5;31.5;31.5;31.5;-
