Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150302;16.1;16.3;16.2;16.15;19700
20150303;16.15;16.5;16.25;16.2;106100
20150304;16.15;16.4;16.3;16.25;385800
20150305;16.25;16.3;16.25;16.3;5800
20150306;16.15;16.3;16.2;16.25;6000
20150309;16.15;16.3;16.2;16.2;4200
20150310;15.95;16.2;16.0;16.2;120900
20150311;15.85;16.0;15.95;16.0;22700
20150312;15.5;15.9;15.5;15.95;566900
20150313;15.5;15.8;15.65;15.5;7800
20150316;15.5;15.7;15.55;15.65;2000
20150317;15.4;15.8;15.55;15.55;49800
20150318;15.05;15.5;15.35;15.55;11900
20150319;15.0;15.5;15.05;15.35;10400
20150320;15.45;15.6;15.5;15.05;5400
20150323;15.0;15.8;15.0;15.5;1029100
20150324;15.25;15.5;15.3;15.0;7900
20150325;15.3;15.8;15.45;15.3;77600
20150326;15.3;15.5;15.3;15.45;26700
20150327;15.3;15.8;15.5;15.3;1400
20150330;15.3;15.8;15.45;15.5;8700
20150331;15.5;16.0;15.8;15.45;9600
