Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150302;352.0;353.0;352.5;354.25;3300
20150303;352.0;352.0;352.0;352.5;5500
20150304;352.0;354.0;352.0;352.0;6100
20150305;352.0;352.0;352.0;352.0;99700
20150306;352.0;352.0;352.0;352.0;14800
20150309;352.0;355.0;354.75;352.0;256500
20150310;352.0;355.0;354.75;354.75;542900
20150311;353.0;355.0;354.25;354.75;7400
20150312;354.0;354.0;354.0;354.25;2500
20150313;354.0;357.0;355.0;354.0;18800
20150316;353.0;355.0;354.75;355.0;2400
20150317;352.0;354.0;352.25;354.75;37200
20150318;350.0;351.0;350.0;352.25;7900
20150319;331.0;350.0;349.75;350.0;141900
20150320;339.0;341.0;339.0;349.75;18800
20150323;331.0;338.0;331.5;339.0;5300
20150324;331.0;350.0;346.75;331.5;22600
20150325;332.0;345.0;342.25;346.75;11500
20150326;337.0;348.0;340.0;342.25;52200
20150327;334.0;349.0;337.0;340.0;4400
20150330;337.0;349.0;345.0;337.0;10000
20150331;342.0;345.0;344.5;345.0;2500
