Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120903;3.65;3.65;3.65;3.85;5000
20120904;3.85;3.9;3.85;3.65;1100
20120905;3.8;3.9;3.85;3.85;30200
20120906;4.0;4.0;4.0;3.85;1500
20120907;4.0;4.0;4.0;4.0;-
20120910;3.85;3.85;3.85;4.0;1200
20120911;4.0;4.0;4.0;3.85;100
20120912;3.85;4.0;3.85;4.0;3000
20120913;4.0;4.0;4.0;3.85;500
20120914;3.9;3.9;3.9;4.0;1200
20120917;4.0;4.0;4.0;3.9;1100
20120918;3.9;4.0;3.9;4.0;8300
20120919;3.9;4.0;3.9;3.9;9200
20120920;3.8;3.8;3.8;3.9;2100
20120921;3.8;4.0;3.8;3.8;7800
20120924;3.8;4.0;3.8;3.8;1400
20120925;4.0;4.05;4.0;3.8;25300
20120926;4.0;4.0;4.0;4.0;-
20120927;4.0;4.0;4.0;4.0;-
20120928;4.0;4.2;4.05;4.0;500
