Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210901;5.55;5.55;5.55;5.55;-
20210902;5.55;5.55;5.55;5.55;-
20210903;5.55;5.55;5.55;5.55;-
20210906;5.55;5.55;5.55;5.55;-
20210907;5.55;5.55;5.55;5.55;-
20210908;5.55;5.55;5.55;5.55;-
20210909;5.55;5.55;5.55;5.55;-
20210910;5.55;5.55;5.55;5.55;-
20210913;5.55;5.55;5.55;5.55;-
20210914;5.55;5.55;5.55;5.55;-
20210915;5.55;5.55;5.55;5.55;-
20210916;5.55;5.55;5.55;5.55;-
20210917;5.55;5.55;5.55;5.55;-
20210920;5.55;5.55;5.55;5.55;-
20210921;5.55;5.55;5.55;5.55;-
20210922;5.55;5.55;5.55;5.55;-
20210923;5.55;5.55;5.55;5.55;-
20210924;5.55;5.55;5.55;5.55;-
20210927;5.55;5.55;5.55;5.55;-
20210928;5.55;5.55;5.55;5.55;-
20210929;5.55;5.55;5.55;5.55;-
20210930;5.55;5.55;5.55;5.55;-
