Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210901;11.4;11.45;11.45;11.5;10200
20210902;11.4;11.5;11.45;11.45;1600
20210903;11.35;11.5;11.5;11.45;2400
20210906;11.0;11.5;11.1;11.5;104800
20210907;10.9;11.4;11.05;11.1;62600
20210908;11.0;12.1;11.1;11.05;23200
20210909;11.0;12.0;11.1;11.1;59300
20210910;11.0;11.0;11.0;11.1;18700
20210913;10.9;11.0;11.0;11.0;26700
20210914;10.9;11.0;11.0;11.0;52500
20210915;11.05;12.0;11.15;11.0;6100
20210916;11.3;11.5;11.35;11.15;2900
20210917;11.4;12.0;11.55;11.35;10300
20210920;11.4;11.9;11.85;11.55;15200
20210921;11.4;11.9;11.45;11.85;4500
20210922;11.9;12.0;11.9;11.45;1500
20210923;11.45;12.0;11.5;11.9;2400
20210924;11.9;12.0;12.0;11.5;9600
20210927;11.75;12.3;12.0;12.0;14400
20210928;11.4;12.0;11.45;12.0;152600
20210929;11.8;12.0;11.95;11.45;15700
20210930;11.95;11.95;11.95;11.95;-
