Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150202;9.1;9.95;9.15;9.95;149500
20150203;9.15;9.85;9.25;9.15;264200
20150204;9.3;9.5;9.35;9.25;129700
20150205;9.35;9.8;9.4;9.35;127400
20150206;9.4;9.5;9.45;9.4;234800
20150209;9.35;9.5;9.45;9.45;108100
20150210;9.0;9.5;9.1;9.45;463700
20150211;9.25;9.5;9.45;9.1;208100
20150212;9.4;9.5;9.45;9.45;98200
20150213;9.3;9.45;9.4;9.45;34700
20150216;9.05;9.5;9.3;9.4;70600
20150217;9.2;9.35;9.3;9.3;11800
20150218;9.3;9.35;9.3;9.3;65900
20150219;9.35;9.45;9.4;9.3;31500
20150220;9.3;9.45;9.35;9.4;188500
20150223;9.15;9.45;9.3;9.35;62000
20150224;8.65;9.35;9.0;9.3;236800
20150225;8.8;9.3;8.95;9.0;134500
20150226;9.0;9.1;9.0;8.95;63200
20150227;9.0;9.3;9.05;9.0;73900
