Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150202;6.45;6.45;6.45;6.35;3900
20150203;6.05;7.0;6.55;6.45;13300
20150204;6.5;7.0;6.65;6.55;1900
20150205;6.45;6.9;6.55;6.65;6900
20150206;6.65;6.7;6.65;6.55;9200
20150209;6.6;6.7;6.65;6.65;12600
20150210;6.5;6.7;6.5;6.65;19700
20150211;6.4;6.5;6.4;6.5;41100
20150212;6.3;6.4;6.3;6.4;5700
20150213;6.3;6.5;6.45;6.3;24100
20150216;6.4;6.4;6.4;6.45;2500
20150217;6.05;6.45;6.15;6.4;11700
20150218;6.0;6.4;6.2;6.15;11300
20150219;6.0;6.2;6.15;6.2;11900
20150220;6.3;6.4;6.3;6.15;10200
20150223;6.0;6.3;6.15;6.3;22300
20150224;6.0;6.2;6.1;6.15;31000
20150225;6.15;6.3;6.15;6.1;85400
20150226;6.15;6.3;6.2;6.15;21200
20150227;6.25;6.3;6.25;6.2;170000
