20150202,62.5,63.5,62.5,62.0,64100
20150203,63.0,65.0,63.5,62.5,429700
20150204,63.5,65.0,63.5,63.5,300700
20150205,63.5,66.0,64.0,63.5,147800
20150206,63.5,65.0,63.5,64.0,206300
20150209,63.0,64.5,63.0,63.5,292400
20150210,62.0,65.0,63.0,63.0,1.26M
20150211,62.0,63.0,62.5,63.0,209400
20150212,62.0,63.5,63.0,62.5,112100
20150213,62.5,65.0,62.5,63.0,203200
20150216,62.0,63.0,62.5,62.5,369900
20150217,62.0,63.0,62.5,62.5,305200
20150218,61.5,63.0,61.5,62.5,952200
20150219,61.5,63.0,62.0,61.5,180800
20150220,61.5,62.5,62.0,62.0,4.13M
20150223,61.0,63.0,61.5,62.0,1.61M
20150224,60.0,62.0,61.0,61.5,114000
20150225,60.0,61.5,60.5,61.0,270400
20150226,59.0,61.5,60.0,60.5,280500
20150227,59.0,60.5,59.5,60.0,716900
