Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150202;1017.0;1017.0;1017.0;1017.0;-
20150203;1017.0;1017.0;1017.0;1017.0;-
20150204;1017.0;1017.0;1017.0;1017.0;-
20150205;1017.0;1017.0;1017.0;1017.0;-
20150206;1017.0;1017.0;1017.0;1017.0;-
20150209;1017.0;1017.0;1017.0;1017.0;-
20150210;1017.0;1017.0;1017.0;1017.0;-
20150211;1017.0;1017.0;1017.0;1017.0;-
20150212;1017.0;1017.0;1017.0;1017.0;-
20150213;1017.0;1017.0;1017.0;1017.0;-
20150216;1017.0;1017.0;1017.0;1017.0;-
20150217;1017.0;1017.0;1017.0;1017.0;-
20150218;1017.0;1017.0;1017.0;1017.0;-
20150219;1114.0;1114.0;1114.0;1017.0;50000
20150220;1114.0;1114.0;1114.0;1114.0;-
20150223;1114.0;1114.0;1114.0;1114.0;-
20150224;1114.0;1114.0;1114.0;1114.0;-
20150225;1114.0;1114.0;1114.0;1114.0;-
20150226;1114.0;1114.0;1114.0;1114.0;-
20150227;1114.0;1114.0;1114.0;1114.0;-
