Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180403;4.45;4.45;4.45;4.45;-
20180404;4.45;4.65;4.55;4.45;3300
20180405;4.55;4.55;4.55;4.55;-
20180406;4.5;5.0;4.8;4.55;4500
20180409;4.85;4.9;4.85;4.8;1100
20180410;4.95;5.0;4.95;4.85;4500
20180411;4.9;4.95;4.9;4.95;8500
20180412;4.95;4.95;4.95;4.9;500
20180413;4.95;4.95;4.95;4.95;1600
20180416;4.95;4.95;4.95;4.95;200
20180417;4.9;4.95;4.9;4.95;300
20180418;4.45;4.9;4.65;4.9;4500
20180419;4.7;4.75;4.7;4.65;600
20180420;4.45;4.5;4.45;4.7;2500
20180423;4.5;4.5;4.5;4.45;6500
20180424;4.5;4.95;4.55;4.5;4500
20180425;4.6;4.6;4.6;4.55;200
20180426;4.55;4.95;4.6;4.6;9400
20180427;4.9;4.95;4.9;4.6;2000
20180430;4.55;5.0;4.9;4.9;6500
