Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180403;8.25;8.7;8.35;8.25;748700
20180404;8.1;8.85;8.15;8.35;289500
20180405;7.55;8.8;8.55;8.15;20100
20180406;8.2;8.65;8.4;8.55;56400
20180409;8.1;8.5;8.1;8.4;214100
20180410;8.3;8.45;8.35;8.1;18200
20180411;8.1;8.35;8.1;8.35;148700
20180412;8.0;8.35;8.05;8.1;89400
20180413;8.0;8.3;8.05;8.05;1600
20180416;8.0;8.25;8.1;8.05;6900
20180417;7.55;8.2;8.0;8.1;31400
20180418;8.0;8.25;8.0;8.0;56800
20180419;7.5;8.0;7.65;8.0;27500
20180420;7.2;7.6;7.25;7.65;220900
20180423;7.25;7.9;7.8;7.25;8100
20180424;7.3;7.7;7.5;7.8;14300
20180425;6.95;7.4;7.1;7.5;68700
20180426;6.9;7.65;7.25;7.1;46400
20180427;7.2;7.7;7.4;7.25;25700
20180430;7.2;8.0;7.7;7.4;43000
