Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;23.0;23.5;23.0;23.5;2800
KUKZ;Kakuzi;329.0;329.0;329.0;329.0;100
KAPC;Kapchorua Tea Kenya Plc;90.0;90.5;90.0;94.0;300
LIMT;Limuru Tea Plc;799.0;799.0;799.0;799.0;-
SASN;Sasini Tea and Coffee Ltd;19.0;20.5;20.0;19.85;18000
WTK;Williamson Tea Kenya Plc;180.0;185.0;184.0;181.0;1100
CGEN;Car and General (K) Ltd;34.0;34.0;34.0;34.0;-
ABSA;ABSA Bank Kenya Plc;10.75;11.0;10.8;10.95;147800
COOP;Co-operative Bank of Kenya Ltd;20.5;20.75;20.5;20.5;401300
DTK;Diamond Trust Bank Kenya Ltd;210.0;210.0;210.0;210.0;-
EQTY;Equity Group Holdings Ltd;40.25;41.25;40.75;40.75;1020900
HFCK;HF Group Ltd;20.5;20.75;20.6;20.6;12500
IMH;I & M Holdings Plc;105.0;105.0;105.0;105.0;-
KCB;KCB Group Plc;42.0;43.0;42.5;42.25;521700
NBK;National Bank of Kenya Ltd;9.6;10.5;9.9;10.65;16500
NCBA;NCBA Group Plc;40.0;41.5;40.6;40.75;43600
SBIC;Stanbic Holdings Plc;92.5;92.5;92.5;92.5;-
SCBK;Standard Chartered Bank Kenya Ltd;245.0;255.0;251.75;254.75;10800
EVRD;Eveready East Africa Ltd;2.7;2.9;2.85;2.7;6500
XPRS;Express Ltd;4.3;4.3;4.3;4.3;-
KQ;Kenya Airways Plc;4.45;4.5;4.45;4.45;72600
LKL;Longhorn Publishers Plc;5.1;5.55;5.3;5.25;25200
NMG;Nation Media Group Plc;177.0;178.0;177.0;174.0;29100
SMER;Sameer Africa Plc;3.5;3.5;3.5;3.5;-
SGL;Standard Group Ltd;29.0;29.0;29.0;29.75;900
TPSE;TPS Eastern Africa (Serena) Ltd;25.0;25.0;25.0;24.75;5100
UCHM;Uchumi Supermarket Ltd;4.8;5.15;4.95;5.15;62900
SCAN;WPP ScanGroup Plc;28.0;32.25;31.25;29.5;26900
ARM;ARM Cement Ltd;30.0;30.0;30.0;29.75;1748500
BAMB;Bamburi Cement Ltd;194.0;194.0;194.0;194.0;100
CRWN;Crown Berger Ltd;56.0;56.0;56.0;56.0;-
CABL;East African Cables Ltd;6.55;7.0;6.8;6.55;39500
PORT;East African Portland Cement Ltd;45.0;45.0;45.0;45.0;400
KENO;KenolKobil Ltd;10.95;11.0;10.95;10.95;94800
KEGN;Kenya Electricity Generating Company Plc;7.9;8.05;7.95;7.9;188500
KPLC;Kenya Power and Lighting Ltd;10.85;11.0;10.85;10.9;100500
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;19.3;19.4;19.3;19.0;2100
UMME;Umeme Ltd;18.0;18.0;18.0;17.0;200
BRIT;Britam Holdings Ltd;13.3;13.5;13.35;13.3;261500
CIC;CIC Insurance Group Ltd;5.5;6.0;5.75;5.8;64100
JUB;Jubilee Holdings Ltd;460.0;465.0;464.0;465.0;2300
KNRE;Kenya Re-Insurance Corporation Ltd;19.5;21.0;19.9;19.85;26600
LBTY;Liberty Kenya Holdings Ltd;16.3;16.3;16.3;16.3;100
SLAM;Sanlam Kenya Plc;39.5;40.0;39.75;40.0;200
CTUM;Centum Investment Company Ltd;45.0;46.0;45.55;45.5;34800
HAFR;Home Afrika Ltd;1.6;1.8;1.7;1.75;61000
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;4.0;4.0;4.0;4.0;4200
TCL;Trans-Century Ltd;5.5;5.65;5.5;5.25;25300
NSE;Nairobi Securities Exchange Plc;26.75;27.5;26.95;26.95;104600
BAT;BAT Kenya Plc;800.0;800.0;800.0;780.0;310300
BOC;BOC Kenya Plc;100.0;100.0;100.0;100.0;-
CARB;Carbacid Investments Plc;14.75;15.0;14.8;14.8;14500
EABL;East African Breweries Ltd;280.0;286.0;284.0;280.0;417500
FTGH;Flame Tree Group Holdings Ltd;7.5;7.5;7.5;7.5;23900
ORCH;Kenya Orchards Ltd;97.0;97.0;97.0;97.0;-
MSC;Mumias Sugar Company Ltd;1.4;1.5;1.4;1.4;235400
UNGA;Unga Group Ltd;38.0;38.0;38.0;36.0;100
SCOM;Safaricom Plc;16.75;16.8;16.75;16.75;4110600
FAHR;Stanlib Fahari Income-REIT;20.0;21.5;20.5;21.5;16600
^FNK15;FTSE NSE Kenya 15 Index;185.31;187.14;186.41;185.65;-
^FNK25;FTSE NSE Kenya 25 Index;184.88;186.85;186.14;185.24;-
^N20I;NSE 20-Share Index;4054.29;4054.29;4054.29;4030.0;-
^N25I;NSE 25-Share Index;4257.39;4257.39;4257.39;4238.45;-
^NASI;NSE All-Share Index;147.44;147.44;147.44;146.88;-
;;;;;;
