20130102,17.0,17.45,17.0,977600
20130103,16.7,17.0,16.95,410300
20130104,16.6,17.35,16.95,155000
20130107,16.5,17.0,16.5,121700
20130108,16.65,16.9,16.7,259100
20130109,16.0,16.9,16.7,1.61M
20130110,16.65,17.0,16.8,317400
20130111,16.85,17.05,17.0,1.27M
20130114,17.0,17.45,17.2,1.03M
20130115,17.4,18.5,17.9,295000
20130116,18.0,18.5,18.05,332800
20130117,18.0,18.5,18.05,2.24M
20130118,17.8,18.4,17.85,845600
20130121,17.6,17.8,17.7,196900
20130122,17.6,18.0,17.9,526100
20130123,17.55,18.0,17.8,83700
20130124,17.5,17.7,17.6,36800
20130125,15.95,17.3,17.05,249400
20130128,17.05,17.5,17.25,58800
20130129,17.3,17.5,17.4,66600
20130130,17.5,18.0,17.85,1.27M
20130131,17.55,17.95,17.65,24200
