Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20101201;11.05;12.0;11.1;11.8;33300
20101202;10.8;11.4;11.0;11.1;70900
20101203;10.9;11.9;11.45;11.0;93100
20101206;10.8;12.0;11.4;11.45;106900
20101207;11.05;12.0;11.95;11.4;914200
20101208;11.5;12.5;12.45;11.95;990700
20101209;12.0;12.85;12.8;12.45;2604200
20101210;11.55;12.5;11.85;12.8;76900
20101214;11.55;12.0;11.75;11.85;25500
20101215;11.0;11.7;11.25;11.75;84000
20101216;10.9;11.4;10.95;11.25;48100
20101217;10.8;11.0;10.9;10.95;41400
20101220;10.9;11.0;10.95;10.9;65400
20101221;10.9;11.15;10.9;10.95;27200
20101222;10.8;11.2;10.95;10.9;69500
20101223;10.8;11.2;10.9;10.95;35400
20101224;10.9;11.5;11.1;10.9;70600
20101228;10.95;11.0;11.0;10.95;26100
20101229;10.9;11.0;10.95;11.0;33100
20101230;10.9;11.2;10.95;10.95;90600
20101231;11.0;11.5;11.05;10.95;30600
