Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;25.0;25.0;25.0;25.0;1100
KUKZ;Kakuzi;332.0;332.0;332.0;332.0;-
KAPC;Kapchorua Tea Kenya Plc;225.0;225.0;225.0;205.0;4000
LIMT;Limuru Tea Plc;1085.0;1085.0;1085.0;1085.0;-
SASN;Sasini Tea and Coffee Ltd;16.8;18.0;17.05;17.9;8500
WTK;Williamson Tea Kenya Plc;390.0;400.0;397.0;398.0;2400
CGEN;Car and General (K) Ltd;39.5;39.5;39.5;39.5;-
ABSA;ABSA Bank Kenya Plc;12.8;13.35;13.05;13.1;97800
COOP;Co-operative Bank of Kenya Ltd;17.25;17.7;17.55;17.6;1084500
DTK;Diamond Trust Bank Kenya Ltd;187.0;200.0;193.0;186.0;500
EQTY;Equity Group Holdings Ltd;39.75;41.0;40.0;40.25;251400
HFCK;HF Group Ltd;22.5;23.0;22.6;22.65;11900
IMH;I & M Holdings Plc;99.5;100.0;99.75;100.0;26000
KCB;KCB Group Plc;42.0;44.0;42.75;43.5;473700
NBK;National Bank of Kenya Ltd;16.0;17.4;16.65;16.15;6500
NCBA;NCBA Group Plc;42.5;43.5;42.95;42.95;41000
SBIC;Stanbic Holdings Plc;89.0;89.0;89.0;81.0;100
SCBK;Standard Chartered Bank Kenya Ltd;203.0;203.0;203.0;202.25;600
EVRD;Eveready East Africa Ltd;2.7;2.85;2.75;2.65;6700
XPRS;Express Ltd;4.5;4.5;4.5;4.65;2900
KQ;Kenya Airways Plc;4.5;4.95;4.65;4.85;40100
LKL;Longhorn Publishers Plc;4.6;5.0;4.95;4.7;27300
NMG;Nation Media Group Plc;175.0;188.0;184.0;177.0;3100
SMER;Sameer Africa Plc;3.8;4.4;3.95;4.0;71100
SGL;Standard Group Ltd;30.75;30.75;30.75;28.0;100
TPSE;TPS Eastern Africa (Serena) Ltd;25.0;27.0;25.0;25.75;10300
UCHM;Uchumi Supermarket Ltd;10.0;10.0;10.0;9.9;100
SCAN;WPP ScanGroup Plc;32.0;32.0;32.0;29.5;100
ARM;ARM Cement Ltd;39.75;40.0;39.75;40.25;8100
BAMB;Bamburi Cement Ltd;170.0;170.0;170.0;170.0;-
CRWN;Crown Berger Ltd;59.0;59.0;59.0;59.0;-
CABL;East African Cables Ltd;10.0;10.45;10.35;10.35;1300
PORT;East African Portland Cement Ltd;46.0;46.0;46.0;46.0;-
KENO;KenolKobil Ltd;8.85;9.2;9.15;8.85;442600
KEGN;Kenya Electricity Generating Company Plc;6.9;7.25;6.95;6.95;289300
KPLC;Kenya Power and Lighting Ltd;12.9;14.0;13.1;13.0;65800
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;18.0;18.0;18.0;18.25;1100
UMME;Umeme Ltd;24.0;24.0;24.0;24.0;100
BRIT;Britam Holdings Ltd;13.25;13.95;13.65;13.8;1659100
CIC;CIC Insurance Group Ltd;6.0;6.45;6.05;6.2;67500
JUB;Jubilee Holdings Ltd;460.0;485.0;478.0;485.0;5000
KNRE;Kenya Re-Insurance Corporation Ltd;20.75;21.75;21.1;20.5;17500
LBTY;Liberty Kenya Holdings Ltd;19.95;19.95;19.95;18.2;200
SLAM;Sanlam Kenya Plc;59.5;59.5;59.5;59.5;-
CTUM;Centum Investment Company Ltd;47.0;48.25;47.6;47.05;24500
HAFR;Home Afrika Ltd;2.05;2.05;2.05;2.25;377400
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;4.2;4.2;4.2;4.5;100
TCL;Trans-Century Ltd;8.7;9.0;8.9;8.55;18300
NSE;Nairobi Securities Exchange Plc;24.5;25.75;25.35;25.0;19300
BAT;BAT Kenya Plc;790.0;800.0;799.0;785.0;70000
BOC;BOC Kenya Plc;94.0;94.0;94.0;94.0;-
CARB;Carbacid Investments Plc;16.3;16.5;16.4;16.2;2300
EABL;East African Breweries Ltd;275.0;290.0;279.0;276.0;361300
FTGH;Flame Tree Group Holdings Ltd;7.15;7.65;7.5;7.15;19300
ORCH;Kenya Orchards Ltd;98.0;98.0;98.0;98.0;-
MSC;Mumias Sugar Company Ltd;1.65;1.7;1.65;1.65;424300
UNGA;Unga Group Ltd;34.0;36.5;35.25;33.25;4100
SCOM;Safaricom Plc;16.4;16.75;16.6;16.35;5170500
FAHR;Stanlib Fahari Income-REIT;21.0;22.0;21.25;21.75;25600
^FNK15;FTSE NSE Kenya 15 Index;185.7;188.0;186.58;186.18;-
^FNK25;FTSE NSE Kenya 25 Index;185.68;187.92;186.58;185.99;-
^N20I;NSE 20-Share Index;4008.53;4008.53;4008.53;3974.58;-
^N25I;NSE 25-Share Index;4206.66;4206.66;4206.66;4170.88;-
^NASI;NSE All-Share Index;146.81;146.81;146.81;145.49;-
;;;;;;
