Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;55.0;55.0;55.0;55.0;5700
KUKZ;Kakuzi;82.0;84.0;82.5;78.5;7300
KAPC;Kapchorua Tea Kenya Plc;135.0;135.0;135.0;130.0;1500
LIMT;Limuru Tea Plc;300.0;300.0;300.0;300.0;-
SASN;Sasini Tea and Coffee Ltd;13.05;13.2;13.15;13.05;36900
WTK;Williamson Tea Kenya Plc;185.0;195.0;188.0;184.0;5200
CGEN;Car and General (K) Ltd;44.5;44.5;44.5;44.5;-
ABSA;ABSA Bank Kenya Plc;60.5;64.5;62.5;64.5;97100
COOP;Co-operative Bank of Kenya Ltd;16.0;16.6;16.3;16.15;1133700
DTK;Diamond Trust Bank Kenya Ltd;110.0;112.0;110.0;110.0;33200
EQTY;Equity Group Holdings Ltd;25.25;25.75;25.25;25.25;851200
HFCK;HF Group Ltd;23.5;24.0;23.75;23.9;38800
KCB;KCB Group Plc;18.8;19.05;18.9;18.95;887000
NBK;National Bank of Kenya Ltd;39.0;40.0;39.75;39.75;60600
NCBA;NCBA Group Plc;45.0;46.0;45.55;46.15;28200
SBIC;Stanbic Holdings Plc;87.0;88.5;87.0;87.0;6000
SCBK;Standard Chartered Bank Kenya Ltd;251.0;255.0;251.5;251.25;9200
EVRD;Eveready East Africa Ltd;3.9;3.95;3.9;3.95;13300
XPRS;Express Ltd;9.8;9.8;9.8;9.75;600
KQ;Kenya Airways Plc;46.0;47.0;46.5;46.5;111100
NMG;Nation Media Group Plc;158.0;159.0;158.0;158.0;37500
SMER;Sameer Africa Plc;8.25;8.4;8.3;8.25;136500
SGL;Standard Group Ltd;43.0;43.5;43.0;43.5;7800
TPSE;TPS Eastern Africa (Serena) Ltd;59.0;59.5;59.0;59.5;3900
UCHM;Uchumi Supermarket Ltd;14.5;14.5;14.5;14.5;-
SCAN;WPP ScanGroup Plc;53.5;55.0;54.0;53.5;101000
ARM;ARM Cement Ltd;163.0;168.0;167.0;163.0;244100
BAMB;Bamburi Cement Ltd;200.0;202.0;201.0;200.0;100700
CRWN;Crown Berger Ltd;37.0;37.0;37.0;37.0;3500
CABL;East African Cables Ltd;17.95;18.85;18.0;17.95;40300
PORT;East African Portland Cement Ltd;115.0;115.0;115.0;115.0;-
KENO;KenolKobil Ltd;8.85;9.5;9.0;8.85;2546700
KEGN;Kenya Electricity Generating Company Plc;17.15;17.35;17.25;17.15;183000
KPLC;Kenya Power and Lighting Ltd;210.0;215.0;212.0;210.0;14100
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;30.5;31.75;31.25;31.25;12800
JUB;Jubilee Holdings Ltd;191.0;194.0;191.0;192.0;8600
KNRE;Kenya Re-Insurance Corporation Ltd;12.1;12.25;12.1;12.05;63000
SLAM;Sanlam Kenya Plc;70.0;78.0;70.5;77.5;4300
CTUM;Centum Investment Company Ltd;22.5;23.0;22.55;22.75;60400
OCH;Olympia Capital Holdings Ltd;7.2;8.0;7.3;7.5;2300
BAT;BAT Kenya Plc;262.0;263.0;262.0;262.0;5300
BOC;BOC Kenya Plc;140.0;140.0;140.0;147.0;200
CARB;Carbacid Investments Plc;152.0;152.0;152.0;152.0;-
EABL;East African Breweries Ltd;175.0;176.0;175.0;175.0;192500
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;12.15;12.6;12.3;12.25;1386300
UNGA;Unga Group Ltd;13.1;13.3;13.25;13.1;24100
SCOM;Safaricom Plc;4.8;5.0;4.95;4.75;19439700
^N20I;NSE 20-Share Index;4442.6;4442.6;4442.6;4424.72;-
^NASI;NSE All-Share Index;95.56;95.56;95.56;95.19;-
;;;;;;
