Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110801;42.5;42.5;42.5;42.75;1000
20110802;41.5;42.0;41.5;42.5;9500
20110803;39.0;39.0;39.0;41.5;300
20110804;39.0;40.0;39.5;39.0;15200
20110805;39.0;39.0;39.0;39.5;549500
20110808;39.0;41.0;39.0;39.0;38100
20110809;39.0;39.0;39.0;39.0;52600
20110810;39.0;39.25;39.0;39.0;12300
20110811;39.0;39.0;39.0;39.0;-
20110812;39.0;40.0;39.5;39.0;99200
20110815;38.0;40.0;38.75;39.5;40400
20110816;40.0;42.0;41.0;38.75;82000
20110817;38.0;40.0;38.5;41.0;4000
20110818;38.5;38.5;38.5;38.5;-
20110819;37.25;40.0;39.0;38.5;2500
20110822;38.5;40.0;39.75;39.0;11700
20110823;39.5;40.0;39.75;39.75;10200
20110824;39.75;39.75;39.75;39.75;-
20110825;38.0;39.0;38.0;39.75;7600
20110826;38.0;38.0;38.0;38.0;200
20110829;38.0;38.0;38.0;38.0;1200
20110830;38.0;38.0;38.0;38.0;-
20110831;38.0;38.0;38.0;38.0;-
