Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150701;54.0;55.0;54.0;55.0;3866800
20150702;53.5;55.0;54.0;54.0;2231900
20150703;54.5;55.5;55.0;54.0;366200
20150706;54.5;56.0;54.5;55.0;3782600
20150707;55.0;57.0;56.0;54.5;2222800
20150708;55.0;56.0;55.0;56.0;642100
20150709;54.5;56.0;54.5;55.0;3259200
20150710;54.5;56.0;54.5;55.0;3259200
20150713;54.5;56.0;54.5;54.5;2429600
20150714;54.0;56.0;54.5;54.5;306600
20150715;54.0;54.5;54.0;54.5;2619100
20150716;54.0;55.0;54.0;54.0;4323500
20150717;54.0;56.0;54.5;54.0;1928500
20150720;54.5;56.5;55.5;54.5;1575600
20150721;55.0;56.5;55.5;55.5;1038700
20150722;55.5;57.0;55.5;55.5;815400
20150723;54.5;56.5;55.0;55.5;1590000
20150724;54.0;55.0;54.5;55.0;110300
20150727;51.0;55.0;54.0;54.5;1236200
20150728;52.0;54.5;53.5;54.0;2414900
20150729;50.0;53.0;51.5;53.5;243400
20150730;50.0;51.0;50.5;51.5;5067900
20150731;45.5;51.0;50.0;50.5;6399500
