Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20130902;13.5;13.9;13.6;13.85;1600
20130903;13.8;14.0;13.9;13.6;15100
20130904;13.5;13.9;13.85;13.9;2800
20130905;13.5;14.0;13.55;13.85;3300
20130906;13.9;14.0;13.95;13.55;37200
20130909;13.95;14.0;13.95;13.95;19100
20130910;13.6;13.95;13.9;13.95;1900
20130911;13.5;13.6;13.55;13.9;2500
20130912;13.55;13.95;13.6;13.55;1900
20130913;13.55;13.9;13.85;13.6;401800
20130916;13.0;13.9;13.4;13.85;44600
20130917;12.8;13.9;12.9;13.4;27500
20130918;12.9;13.2;13.0;12.9;4400
20130919;13.7;13.7;13.7;13.0;100
20130920;13.0;13.85;13.4;13.7;6300
20130923;13.0;13.6;13.2;13.4;23800
20130924;13.1;13.85;13.1;13.2;10300
20130925;13.8;13.9;13.85;13.1;4400
20130926;13.2;13.3;13.2;13.85;2500
20130927;13.3;13.3;13.3;13.2;500
20130930;13.25;13.5;13.3;13.3;28200
