Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20130902;15.55;16.1;15.95;16.05;606300
20130903;15.75;16.0;15.75;15.95;150000
20130904;15.75;16.05;15.95;15.75;530700
20130905;16.0;16.2;16.0;15.95;618000
20130906;16.0;16.2;16.05;16.0;2704500
20130909;16.0;16.2;16.0;16.05;498500
20130910;15.9;16.15;15.95;16.0;231300
20130911;16.0;16.45;16.1;15.95;174200
20130912;15.8;16.45;16.0;16.1;366600
20130913;16.0;16.3;16.15;16.0;1611400
20130916;16.0;16.2;16.0;16.15;758600
20130917;15.9;16.2;16.0;16.0;373000
20130918;16.0;16.2;16.1;16.0;3237500
20130919;16.1;16.3;16.1;16.1;692300
20130920;16.15;16.5;16.2;16.1;2912000
20130923;16.2;16.5;16.3;16.2;292900
20130924;16.15;16.2;16.15;16.3;208700
20130925;15.9;16.25;16.1;16.15;459500
20130926;16.1;16.2;16.1;16.1;539900
20130927;16.1;16.3;16.15;16.1;186400
20130930;16.15;16.3;16.2;16.15;374500
