20130902,17.1,17.3,17.1,17.05,586900
20130903,17.0,17.1,17.05,17.1,353900
20130904,17.0,17.45,17.05,17.05,171200
20130905,17.1,17.45,17.25,17.05,700400
20130906,17.1,17.35,17.25,17.25,4.11M
20130909,17.0,17.3,17.15,17.25,512300
20130910,16.05,17.25,16.75,17.15,112800
20130911,17.0,17.1,17.0,16.75,2.22M
20130912,17.0,17.15,17.05,17.0,150800
20130913,17.0,17.15,17.05,17.05,2.14M
20130916,16.95,17.1,17.0,17.05,448600
20130917,16.95,17.1,17.0,17.0,135300
20130918,17.0,17.2,17.05,17.0,2.41M
20130919,17.0,17.2,17.1,17.05,745500
20130920,17.0,17.15,17.0,17.1,81200
20130923,17.05,17.2,17.05,17.0,651700
20130924,17.0,17.2,17.0,17.05,816800
20130925,17.0,17.15,17.05,17.0,3.45M
20130926,17.0,17.15,17.05,17.05,2.78M
20130927,17.05,17.15,17.05,17.05,1.27M
20130930,17.0,17.15,17.05,17.05,1.79M
