20080502;17.6;18.75;18.2;17.2;1.71M
20080505;16.8;18.5;17.65;18.2;2.15M
20080506;17.0;19.0;17.8;17.65;3.18M
20080507;18.0;18.9;18.4;17.8;690800
20080508;17.5;18.5;18.0;18.4;1.38M
20080509;16.5;19.5;18.5;18.0;2.63M
20080512;18.95;19.7;19.3;18.5;1.52M
20080513;18.5;19.5;19.05;19.3;1.49M
20080514;18.05;19.5;18.75;19.05;705400
20080515;17.0;18.5;18.05;18.75;888900
20080516;17.5;18.1;17.95;18.05;241800
20080519;17.5;18.0;17.85;17.95;496200
20080520;16.5;18.0;17.75;17.85;634800
20080521;17.05;18.25;18.0;17.75;945800
20080522;18.05;19.0;18.8;18.0;1.55M
20080523;18.55;19.0;18.7;18.8;161100
20080526;18.55;19.0;18.6;18.7;469300
20080527;18.6;18.8;18.65;18.6;1.21M
20080528;18.6;19.0;18.75;18.65;576200
20080529;17.55;19.2;18.75;18.75;668200
20080530;18.9;19.3;19.05;18.75;263400
