Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20080502;33.0;34.5;33.5;33.5;106800
20080505;32.5;34.0;32.75;33.5;271700
20080506;32.0;33.0;32.25;32.75;116700
20080507;32.0;32.75;32.0;32.25;194000
20080508;30.0;32.75;32.0;32.0;143300
20080509;30.0;32.25;31.5;32.0;67200
20080512;30.75;31.75;31.25;31.5;27100
20080513;31.0;32.0;31.25;31.25;98100
20080514;31.0;31.5;31.0;31.25;70500
20080515;31.0;32.0;31.5;31.0;54000
20080516;31.25;32.75;31.5;31.5;139500
20080519;30.5;32.5;31.25;31.5;44300
20080520;30.0;33.0;31.25;31.25;42600
20080521;30.0;32.0;31.25;31.25;55100
20080522;31.0;31.75;31.25;31.25;43200
20080523;31.0;32.0;31.75;31.25;70000
20080526;31.0;32.5;31.75;31.75;57800
20080527;31.0;32.75;31.75;31.75;87100
20080528;31.0;32.0;31.0;31.75;131200
20080529;31.25;32.0;31.5;31.0;102300
20080530;31.0;32.0;31.5;31.5;39000
