Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110103;46.0;46.5;46.0;46.0;504600
20110104;46.25;49.25;48.45;46.0;15200
20110105;47.5;48.0;47.65;48.45;15600
20110106;47.5;49.0;48.7;47.65;52900
20110107;48.5;50.0;49.85;48.7;253000
20110110;48.0;50.0;48.8;49.85;47700
20110111;47.5;52.0;48.9;48.8;226300
20110112;47.5;49.0;48.85;48.9;219000
20110113;48.0;49.0;48.8;48.85;6800
20110114;48.5;49.5;49.1;48.8;126600
20110117;49.0;49.25;49.0;49.1;13200
20110118;49.0;49.25;49.1;49.0;27700
20110119;49.0;49.5;49.1;49.1;91100
20110120;49.0;50.0;49.65;49.1;84800
20110121;50.0;50.5;50.0;49.65;128600
20110124;50.0;51.0;50.25;50.0;53800
20110125;50.0;51.0;50.25;50.25;32700
20110126;50.0;51.0;50.75;50.25;153700
20110127;50.5;51.0;50.75;50.75;18200
20110128;50.5;51.0;50.75;50.75;137400
20110131;50.0;51.0;50.25;50.75;123700
