20070301;90.0;95.0;93.0;97.0;10500
20070302;90.0;96.0;91.5;93.0;89300
20070305;85.0;95.0;94.0;91.5;11900
20070306;91.0;100.0;94.5;94.0;76300
20070307;91.0;98.0;95.0;94.5;62500
20070308;92.0;100.0;95.0;95.0;6500
20070309;92.0;96.0;94.0;95.0;6700
20070312;93.0;96.0;95.0;94.0;10700
20070313;92.0;97.0;95.0;95.0;9600
20070314;92.0;99.0;96.0;95.0;36600
20070315;95.0;97.0;96.0;96.0;10300
20070316;94.0;98.0;95.5;96.0;24100
20070319;90.0;96.0;94.0;95.5;3600
20070320;86.0;93.0;90.0;94.0;59400
20070321;85.0;85.0;85.0;90.0;4200
20070322;80.0;85.0;83.0;85.0;10200
20070323;75.0;75.5;75.0;83.0;14600
20070326;70.0;80.0;77.0;75.0;36800
20070327;76.0;85.0;81.5;77.0;37500
20070328;85.0;90.0;89.0;81.5;3100
20070329;85.0;96.0;91.0;89.0;22600
20070330;92.0;97.0;94.5;91.0;14800
20070301;90.0;95.0;93.0;97.0;10500
20070302;90.0;96.0;91.5;93.0;89300
20070305;85.0;95.0;94.0;91.5;11900
20070306;91.0;100.0;94.5;94.0;76300
20070307;91.0;98.0;95.0;94.5;62500
20070308;92.0;100.0;95.0;95.0;6500
20070309;92.0;96.0;94.0;95.0;6700
20070312;93.0;96.0;95.0;94.0;10700
20070313;92.0;97.0;95.0;95.0;9600
20070314;92.0;99.0;96.0;95.0;36600
20070315;95.0;97.0;96.0;96.0;10300
20070316;94.0;98.0;95.5;96.0;24100
20070319;90.0;96.0;94.0;95.5;3600
20070320;86.0;93.0;90.0;94.0;59400
20070321;85.0;85.0;85.0;90.0;4200
20070322;80.0;85.0;83.0;85.0;10200
20070323;75.0;75.5;75.0;83.0;14600
20070326;70.0;80.0;77.0;75.0;36800
20070327;76.0;85.0;81.5;77.0;37500
20070328;85.0;90.0;89.0;81.5;3100
20070329;85.0;96.0;91.0;89.0;22600
20070330;92.0;97.0;94.5;91.0;14800
