"20140714,14.8,16.15,16.1,101600"
"20140715,14.85,16.0,15.65,14400"
"20140716,14.85,16.1,15.45,11700"
"20140717,15.5,15.95,15.55,1400"
"20140718,15.1,15.5,15.25,2500"
"20140721,15.05,16.05,15.3,3400"
"20140722,15.3,15.35,15.3,26500"
"20140723,15.0,15.3,15.25,68900"
"20140724,15.0,16.0,15.25,4100"
"20140725,15.4,15.9,15.6,900"
"20140728,15.8,16.2,15.95,147900"
"20140729,15.8,16.2,15.95,147900"
"20140730,15.25,16.15,15.75,1500"
"20140731,15.95,16.0,15.95,6400"
"20140801,14.8,16.1,15.4,9600"
"20140804,15.4,15.4,15.4,-"
"20140805,14.85,15.6,15.45,4800"
"20140806,14.85,15.4,15.35,14000"
"20140807,14.9,14.95,14.9,6500"
"20140808,14.55,15.0,14.95,16700"
"20140811,14.9,15.5,15.15,3500"
"20140812,16.0,16.5,16.3,11700"
"20140813,15.5,15.5,15.5,400"
"20140814,15.5,16.0,15.95,26100"
"20140815,15.5,15.95,15.55,3300"
"20140818,15.5,15.55,15.5,700"
"20140819,15.5,15.95,15.55,1200"
"20140820,14.55,15.95,15.25,7100"
"20140821,14.7,15.0,14.7,21700"
"20140822,14.0,15.2,14.5,79800"
"20140825,14.3,15.5,14.6,700"
"20140826,14.3,14.6,14.35,600"
"20140827,14.3,15.0,14.4,2100"
"20140828,14.5,14.5,14.5,10800"
"20140829,15.45,15.45,15.45,1000"
"20140901,15.2,15.2,15.2,200"
"20140902,14.3,15.9,15.65,28400"
"20140903,14.4,15.7,15.35,4100"
"20140904,15.4,15.65,15.6,4300"
"20140905,15.6,15.65,15.6,5000"
"20140908,15.4,15.95,15.75,11400"
"20140909,15.95,15.95,15.95,1400"
"20140910,15.5,15.5,15.5,500"
"20140911,15.0,15.5,15.05,3200"
"20140912,14.35,15.0,14.95,163300"
"20140915,14.35,14.4,14.35,6800"
"20140916,14.35,15.0,14.4,13900"
"20140917,14.45,15.4,14.45,9700"
"20140918,14.35,14.5,14.4,21000"
"20140919,14.4,15.2,14.5,48300"
"20140922,14.45,15.0,14.45,7100"
"20140923,14.4,15.0,14.55,24300"
"20140924,14.2,14.8,14.2,6800"
"20140925,14.2,14.8,14.65,19900"
"20140926,14.2,14.95,14.45,38000"
"20140929,13.75,14.5,14.05,22000"
"20140930,14.5,15.0,14.5,26400"
"20141001,14.2,14.5,14.25,2400"
"20141002,13.0,14.9,14.45,294100"
"20141003,14.05,14.95,14.7,5400"
"20141006,13.95,15.0,14.6,14600"
"20141007,14.6,15.0,14.65,96100"
"20141008,14.8,15.2,15.05,77000"
"20141009,14.6,14.8,14.75,66300"
"20141010,14.6,14.8,14.7,18700"
"20141013,14.75,14.8,14.75,7100"
"20141014,14.6,14.75,14.65,92100"
"20141015,13.5,14.75,14.3,13500"
"20141016,13.75,14.5,14.1,20800"
"20141017,14.0,14.5,14.35,7600"
"20141021,14.5,14.5,14.5,10600"
"20141022,13.5,14.5,14.4,19400"
"20141023,14.0,14.45,14.0,2400"
"20141024,14.0,14.5,14.35,4800"
"20141027,13.5,14.45,14.0,13300"
"20141028,14.0,14.45,14.0,4800"
"20141029,12.75,13.9,13.2,23200"
"20141030,13.5,13.9,13.7,3500"
"20141031,13.5,13.7,13.5,15000"
"20141103,13.7,13.9,13.8,4200"
"20141104,13.5,13.8,13.65,3600"
"20141105,13.0,13.5,13.0,42200"
"20141106,12.5,13.0,12.85,66500"
"20141107,12.4,13.5,12.95,15300"
"20141110,11.7,12.9,12.65,18200"
"20141111,12.6,12.9,12.85,2800"
"20141112,12.85,12.9,12.85,17700"
"20141113,12.5,12.6,12.5,17600"
"20141114,12.2,13.0,12.55,25100"
"20141117,11.75,13.45,12.25,2300"
"20141118,11.5,12.15,11.55,5900"
"20141119,12.7,12.7,12.7,2300"
"20141120,12.7,13.9,13.75,44100"
"20141121,13.0,14.4,14.0,9800"
"20141124,13.85,14.1,13.95,2700"
"20141125,13.5,14.0,13.95,50900"
"20141126,13.2,14.0,13.85,7200"
"20141127,12.8,13.95,13.2,5000"
"20141128,13.0,13.9,13.6,1500"
"20141201,13.5,13.9,13.85,10700"
"20141202,13.5,14.0,13.85,110300"
"20141203,12.5,13.85,12.5,51400"
"20141204,12.55,13.0,12.85,17400"
"20141205,12.8,13.65,13.0,23300"
"20141208,12.5,13.75,12.8,4900"
"20141209,13.0,13.5,13.4,800"
"20141210,12.6,13.5,13.15,3300"
"20141211,13.0,13.2,13.1,14100"
"20141215,12.6,13.0,12.95,31500"
"20141216,12.55,12.95,12.8,2700"
"20141217,12.5,13.2,12.75,11500"
"20141218,13.25,13.3,13.25,67500"
"20141219,12.7,13.45,12.9,60200"
"20141222,12.7,13.6,12.9,14200"
"20141223,11.65,12.7,11.65,204500"
"20141224,11.8,12.8,11.9,9400"
"20141229,12.5,13.0,12.75,23000"
"20141230,12.5,13.0,12.6,24100"
"20141231,12.8,13.0,12.85,4200"
