Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
SASN;Sasini Tea and Coffee Ltd;16.75;17.25;17.05;17.5;3000
ABSA;ABSA Bank Kenya Plc;71.5;77.0;73.5;79.0;186300
DTK;Diamond Trust Bank Kenya Ltd;85.5;92.0;91.5;94.5;303800
EQTY;Equity Group Holdings Ltd;135.0;149.0;140.0;150.0;87000
HFCK;HF Group Ltd;41.25;44.5;41.8;45.9;118400
KCB;KCB Group Plc;26.0;29.5;27.5;28.5;1124400
NBK;National Bank of Kenya Ltd;42.25;45.5;43.5;46.75;55100
NCBA;NCBA Group Plc;56.5;65.0;61.5;62.5;12900
SBIC;Stanbic Holdings Plc;120.0;125.0;124.0;129.0;1200
SCBK;Standard Chartered Bank Kenya Ltd;186.0;199.0;186.25;206.5;9700
EVRD;Eveready East Africa Ltd;7.2;8.0;7.7;7.95;23900
XPRS;Express Ltd;23.0;24.25;23.25;24.5;14000
KQ;Kenya Airways Plc;58.0;63.0;60.5;63.5;22500
NMG;Nation Media Group Plc;300.0;320.0;309.0;326.0;6000
TPSE;TPS Eastern Africa (Serena) Ltd;76.0;79.0;78.5;78.5;426000
SCAN;WPP ScanGroup Plc;27.5;30.0;28.0;29.75;20100
ARM;ARM Cement Ltd;84.0;95.0;92.5;93.0;12600
BAMB;Bamburi Cement Ltd;190.0;196.0;190.0;196.0;7600
CABL;East African Cables Ltd;40.0;46.0;42.25;42.0;128700
KENO;KenolKobil Ltd;104.0;112.0;106.0;115.0;18000
KEGN;Kenya Electricity Generating Company Plc;25.0;27.75;26.0;27.75;175900
KPLC;Kenya Power and Lighting Ltd;200.0;217.0;206.0;217.0;5400
TOTL;Total Kenya Ltd;30.5;30.5;30.5;33.75;1100
JUB;Jubilee Holdings Ltd;200.0;203.0;201.0;213.0;1900
KNRE;Kenya Re-Insurance Corporation Ltd;15.3;16.25;15.5;16.95;463700
CTUM;Centum Investment Company Ltd;27.0;28.5;27.1;29.9;40300
OCH;Olympia Capital Holdings Ltd;14.0;14.0;14.0;14.55;100
BAT;BAT Kenya Plc;128.0;139.0;132.0;139.0;2600
EABL;East African Breweries Ltd;155.0;170.0;165.0;168.0;29500
MSC;Mumias Sugar Company Ltd;13.35;14.2;13.6;14.8;617200
UNGA;Unga Group Ltd;15.0;15.0;15.0;15.45;25000
^N20I;NSE 20-Share Index;5167.18;5167.18;5167.18;5444.83;-
;;;;;;
