Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KAPC;Kapchorua Tea Kenya Plc;125.0;126.0;125.0;125.0;1200
SASN;Sasini Tea and Coffee Ltd;24.0;24.0;24.0;22.0;173300
WTK;Williamson Tea Kenya Plc;155.0;160.0;158.0;155.0;16800
CGEN;Car and General (K) Ltd;50.0;54.0;50.0;53.0;9200
ABSA;ABSA Bank Kenya Plc;70.0;79.0;75.0;78.0;558400
DTK;Diamond Trust Bank Kenya Ltd;73.0;78.0;73.5;76.5;144000
EQTY;Equity Group Holdings Ltd;225.0;236.0;231.0;235.0;152800
HFCK;HF Group Ltd;30.0;35.0;33.75;33.4;79900
KCB;KCB Group Plc;230.0;245.0;240.0;245.0;168200
NBK;National Bank of Kenya Ltd;54.0;58.5;56.0;55.5;113000
NCBA;NCBA Group Plc;108.0;120.0;118.75;120.0;117200
SBIC;Stanbic Holdings Plc;126.0;140.0;131.0;142.0;13800
SCBK;Standard Chartered Bank Kenya Ltd;212.0;219.0;217.25;217.0;45100
EVRD;Eveready East Africa Ltd;12.0;12.35;12.0;12.55;221000
XPRS;Express Ltd;27.0;27.0;27.0;27.25;10700
KQ;Kenya Airways Plc;103.0;109.0;107.0;108.0;261600
NMG;Nation Media Group Plc;300.0;301.0;300.0;300.0;113200
SMER;Sameer Africa Plc;14.5;17.25;17.2;15.7;233400
SGL;Standard Group Ltd;75.0;80.0;78.0;79.5;46400
TPSE;TPS Eastern Africa (Serena) Ltd;89.0;93.0;90.0;90.0;21600
SCAN;WPP ScanGroup Plc;22.5;25.5;24.5;25.0;263100
ARM;ARM Cement Ltd;78.0;84.5;82.5;81.0;104900
BAMB;Bamburi Cement Ltd;219.0;222.0;219.0;222.0;5700
CRWN;Crown Berger Ltd;53.0;53.0;53.0;50.5;2500
CABL;East African Cables Ltd;45.0;47.0;46.5;47.0;129100
PORT;East African Portland Cement Ltd;145.0;150.0;147.0;149.0;79400
KENO;KenolKobil Ltd;100.0;112.0;100.0;112.0;341800
KEGN;Kenya Electricity Generating Company Plc;21.25;25.0;23.0;23.5;712800
KPLC;Kenya Power and Lighting Ltd;270.0;289.0;285.0;285.0;95900
TOTL;Total Kenya Ltd;29.0;32.0;30.0;30.0;119100
JUB;Jubilee Holdings Ltd;300.0;310.0;306.0;323.0;7400
SLAM;Sanlam Kenya Plc;107.0;107.0;107.0;107.0;1000
CTUM;Centum Investment Company Ltd;26.0;37.0;29.15;29.25;546100
OCH;Olympia Capital Holdings Ltd;21.0;25.0;21.75;23.75;1000
BAT;BAT Kenya Plc;206.0;210.0;207.0;228.0;9100
EABL;East African Breweries Ltd;142.0;155.0;154.0;155.0;280400
MSC;Mumias Sugar Company Ltd;34.75;37.0;35.5;36.5;628700
UNGA;Unga Group Ltd;17.0;17.5;17.0;17.0;28100
^N20I;NSE 20-Share Index;5763.85;5763.85;5763.85;5816.77;-
;;;;;;
