20090803,5.8,6.1,6.0,497700
20090804,6.0,6.1,6.0,623300
20090805,6.0,6.2,6.05,277200
20090806,6.1,6.35,6.2,131300
20090807,6.2,6.3,6.2,241100
20090810,6.15,6.25,6.2,453400
20090811,6.2,6.55,6.35,783400
20090812,6.4,6.55,6.4,572000
20090813,6.3,7.05,6.9,1.69M
20090814,6.8,7.4,7.15,3.16M
20090817,6.55,7.0,6.7,1.35M
20090818,6.6,7.1,6.85,1.07M
20090819,6.8,7.0,6.85,810000
20090820,6.9,7.0,6.9,1.04M
20090821,6.9,7.0,6.95,2.20M
20090824,6.75,7.0,6.85,763400
20090825,6.75,7.0,6.85,763400
20090826,6.5,6.9,6.65,743400
20090827,6.6,6.85,6.75,1.06M
20090828,6.7,6.95,6.85,844500
20090831,6.8,7.2,7.0,733900
