Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160701;300.0;303.0;302.0;301.0;60100
20160704;300.0;310.0;301.0;302.0;3200
20160705;329.0;329.0;329.0;301.0;300
20160706;300.0;300.0;300.0;329.0;100
20160707;300.0;300.0;300.0;329.0;100
20160708;300.0;300.0;300.0;300.0;-
20160711;300.0;300.0;300.0;300.0;-
20160712;300.0;300.0;300.0;300.0;-
20160713;300.0;300.0;300.0;300.0;-
20160714;300.0;300.0;300.0;300.0;100
20160715;300.0;300.0;300.0;300.0;-
20160718;300.0;300.0;300.0;300.0;-
20160719;300.0;300.0;300.0;300.0;-
20160720;301.0;301.0;301.0;300.0;200
20160721;301.0;301.0;301.0;301.0;-
20160722;301.0;301.0;301.0;301.0;-
20160725;301.0;301.0;301.0;301.0;-
20160726;301.0;301.0;301.0;301.0;-
20160727;310.0;310.0;310.0;301.0;2700
20160728;310.0;310.0;310.0;310.0;-
20160729;310.0;310.0;310.0;310.0;-
