Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20091102;42.0;42.0;42.0;42.0;-
20091103;42.0;42.0;42.0;42.0;-
20091104;42.0;42.0;42.0;42.0;-
20091105;40.0;40.0;40.0;42.0;800
20091106;40.0;40.0;40.0;40.0;-
20091109;40.0;40.0;40.0;40.0;-
20091110;40.0;40.0;40.0;40.0;-
20091111;40.0;40.0;40.0;40.0;-
20091112;40.0;40.0;40.0;40.0;-
20091113;40.0;40.0;40.0;40.0;-
20091116;37.5;37.5;37.5;40.0;37700
20091117;37.5;37.5;37.5;37.5;-
20091118;37.5;37.5;37.5;37.5;-
20091119;37.5;37.5;37.5;37.5;-
20091120;37.5;37.5;37.5;37.5;-
20091123;37.5;37.5;37.5;37.5;-
20091124;36.0;36.0;36.0;37.5;100
20091125;38.0;38.0;38.0;36.0;1100
20091126;37.5;38.0;37.75;38.0;2300
20091127;37.75;37.75;37.75;37.75;-
20091130;37.75;37.75;37.75;37.75;-
