Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20091102;3.9;4.05;4.0;3.95;8176800
20091103;3.95;4.05;3.95;4.0;10711900
20091104;3.65;4.0;3.95;3.95;7190700
20091105;3.8;4.0;3.95;3.95;12830600
20091106;3.9;4.05;4.0;3.95;6171700
20091109;3.95;4.05;4.0;4.0;4450500
20091110;4.0;4.05;4.0;4.0;9707300
20091111;4.0;4.05;4.0;4.0;3653900
20091112;4.0;4.1;4.05;4.0;6164900
20091113;4.05;4.15;4.05;4.05;2185300
20091116;4.05;4.2;4.1;4.05;3142700
20091117;4.0;4.2;4.1;4.1;5674800
20091118;4.1;4.4;4.2;4.1;4098100
20091119;4.3;4.5;4.4;4.2;14950100
20091120;4.15;4.8;4.5;4.4;53016700
20091123;4.55;4.95;4.8;4.5;34550400
20091124;4.65;4.8;4.7;4.8;23293300
20091125;4.55;5.15;4.9;4.7;29144800
20091126;5.0;5.2;5.05;4.9;22029200
20091127;4.75;5.1;5.0;5.05;15516800
20091130;4.6;5.0;4.85;5.0;5872200
