Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20070903;30.0;31.0;30.75;30.0;2800
20070904;29.5;31.5;30.5;30.75;23800
20070905;30.0;32.0;30.25;30.5;96900
20070906;30.0;31.0;30.0;30.25;52700
20070907;31.0;31.75;31.0;30.0;48800
20070910;30.0;31.5;30.0;31.0;45600
20070911;30.0;31.5;30.75;30.0;64200
20070912;31.0;31.5;31.25;30.75;4500
20070913;30.75;31.5;31.0;31.25;4800
20070914;30.0;31.5;30.75;31.0;13400
20070917;30.0;31.5;30.75;30.75;20300
20070918;29.5;31.5;31.0;30.75;5300
20070919;30.0;32.0;31.0;31.0;42400
20070920;31.0;32.0;31.0;31.0;5400
20070921;31.0;31.0;31.0;31.0;6900
20070924;30.0;31.0;30.75;31.0;14800
20070925;29.25;31.0;30.0;30.75;33000
20070926;29.0;31.0;30.0;30.0;47500
20070927;29.0;30.0;29.25;30.0;37700
20070928;29.0;30.0;29.25;29.25;18100
