20070903,15.5,16.0,15.55,15.35,175400
20070904,15.6,16.5,15.85,15.55,403700
20070905,15.7,16.4,16.05,15.85,1.19M
20070906,16.0,17.0,16.45,16.05,662500
20070907,16.5,17.5,16.9,16.45,348600
20070910,16.5,17.5,16.9,16.9,864100
20070911,16.5,17.45,16.95,16.9,821600
20070912,16.5,17.2,16.85,16.95,807200
20070913,16.5,17.3,16.95,16.85,809400
20070914,16.6,17.3,17.05,16.95,478000
20070917,16.7,17.5,17.3,17.05,920000
20070918,16.6,17.5,17.05,17.3,997600
20070919,17.0,18.0,17.35,17.05,1.18M
20070920,17.0,19.0,17.4,17.35,2.03M
20070921,17.0,18.0,17.7,17.4,672600
20070924,17.35,18.5,17.6,17.7,3.11M
20070925,16.5,17.7,17.05,17.6,870400
20070926,15.5,17.9,16.7,17.05,486600
20070927,15.1,17.0,15.5,16.7,442900
20070928,14.7,15.7,15.35,15.5,303700
