Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090602;23.0;24.0;23.5;23.0;10000
20090603;23.0;24.0;23.75;23.5;4100
20090604;24.0;24.5;24.0;23.75;18300
20090605;24.0;24.25;24.0;24.0;2000
20090608;24.0;25.0;24.25;24.0;22100
20090609;24.0;24.25;24.0;24.25;16000
20090610;24.0;24.25;24.0;24.0;28300
20090611;24.25;24.5;24.25;24.0;13300
20090612;24.25;24.5;24.25;24.25;13700
20090615;24.25;24.25;24.25;24.25;3800
20090616;24.25;24.5;24.25;24.25;13300
20090617;24.25;25.0;24.5;24.25;339800
20090618;24.75;25.5;24.75;24.5;209200
20090619;25.5;26.0;25.75;24.75;8400
20090622;25.0;27.0;25.0;25.75;80600
20090623;25.0;26.5;25.75;25.0;10500
20090624;25.0;26.0;25.25;25.75;24300
20090625;25.0;26.0;25.25;25.25;9000
20090626;26.0;27.0;26.0;25.25;16800
20090629;26.5;26.75;26.5;26.0;7800
20090630;25.5;26.5;26.0;26.5;20300
