20131001;26.25;27.75;27.0;26.5;160500
20131002;26.5;27.0;26.5;27.0;90200
20131003;26.75;27.25;26.75;26.5;521100
20131004;27.0;27.25;27.0;26.75;156000
20131007;26.75;27.25;27.0;27.0;165400
20131008;27.0;27.75;27.25;27.0;544600
20131009;27.5;29.0;27.75;27.25;385900
20131010;28.0;28.75;28.0;27.75;353600
20131011;28.0;28.75;28.5;28.0;70800
20131014;27.75;28.75;28.0;28.5;208000
20131015;27.5;28.0;27.75;28.0;664100
20131016;28.0;28.75;28.25;27.75;332900
20131017;28.5;29.0;28.5;28.25;728700
20131018;28.5;29.0;28.75;28.5;109800
20131022;28.5;28.75;28.5;28.75;54800
20131023;28.0;28.75;28.5;28.5;556900
20131024;27.75;28.5;28.25;28.5;140500
20131025;28.0;28.75;28.0;28.25;1.34M
20131028;28.0;29.0;28.75;28.0;1.55M
20131029;28.0;29.0;28.75;28.0;1.55M
20131030;29.0;31.0;30.0;28.75;801100
20131031;30.0;32.5;30.75;30.0;463400
20131001;26.25;27.75;27.0;26.5;160500
20131002;26.5;27.0;26.5;27.0;90200
20131003;26.75;27.25;26.75;26.5;521100
20131004;27.0;27.25;27.0;26.75;156000
20131007;26.75;27.25;27.0;27.0;165400
20131008;27.0;27.75;27.25;27.0;544600
20131009;27.5;29.0;27.75;27.25;385900
20131010;28.0;28.75;28.0;27.75;353600
20131011;28.0;28.75;28.5;28.0;70800
20131014;27.75;28.75;28.0;28.5;208000
20131015;27.5;28.0;27.75;28.0;664100
20131016;28.0;28.75;28.25;27.75;332900
20131017;28.5;29.0;28.5;28.25;728700
20131018;28.5;29.0;28.75;28.5;109800
20131022;28.5;28.75;28.5;28.75;54800
20131023;28.0;28.75;28.5;28.5;556900
20131024;27.75;28.5;28.25;28.5;140500
20131025;28.0;28.75;28.0;28.25;1.34M
20131028;28.0;29.0;28.75;28.0;1.55M
20131029;28.0;29.0;28.75;28.0;1.55M
20131030;29.0;31.0;30.0;28.75;801100
20131031;30.0;32.5;30.75;30.0;463400
