20130902,7.6,7.8,7.65,1.30M
20130903,7.7,7.85,7.75,2.80M
20130904,7.7,7.85,7.8,12.54M
20130905,7.75,7.9,7.85,4.95M
20130906,7.75,7.9,7.85,36.50M
20130909,7.8,8.25,8.05,11.18M
20130910,8.05,8.15,8.05,7.02M
20130911,8.05,8.15,8.05,15.40M
20130912,8.05,8.15,8.05,14.29M
20130913,7.8,8.1,8.0,13.66M
20130916,8.05,8.15,8.1,13.32M
20130917,8.1,8.25,8.15,21.74M
20130918,8.2,8.3,8.2,7.85M
20130919,8.2,8.5,8.35,6.37M
20130920,8.35,8.7,8.5,16.94M
20130923,8.2,8.5,8.3,9.33M
20130924,8.2,8.35,8.25,31.59M
20130925,8.3,8.45,8.35,29.90M
20130926,8.3,8.5,8.35,8.20M
20130927,8.25,8.4,8.3,7.27M
20130930,8.25,8.7,8.5,7.22M
